cntr_01,dist_x,pang_x,ra_01,dec_01,ra,dec,clon,clat,mjd,w1mpro,w1sigmpro,w2mpro,w2sigmpro,qual_frame,cc_flags,name
2,0.073235,83.130166,358.663125,0.96441666667,358.6631452,0.9644191,23h54m39.15s,00d57m51.91s,60117.03455919,14.408,0.077,13.411,0.118,10,0000,J235439.15+005751.9
2,0.073313,-166.079379,358.663125,0.96441666667,358.6631201,0.9643969,23h54m39.15s,00d57m51.83s,58654.0961917,13.728,0.045,12.951,0.092,10,0000,J235439.15+005751.9
2,0.077545,26.760042,358.663125,0.96441666667,358.6631347,0.9644359,23h54m39.15s,00d57m51.97s,60116.38577282,14.662,0.092,13.442,0.103,10,0000,J235439.15+005751.9
2,0.078491,-44.190758,358.663125,0.96441666667,358.6631098,0.9644323,23h54m39.15s,00d57m51.96s,57925.65105446,13.761,0.047,12.964,0.093,10,0000,J235439.15+005751.9
2,0.078721,179.738015,358.663125,0.96441666667,358.6631251,0.9643948,23h54m39.15s,00d57m51.82s,57009.45507234,14.78,0.086,13.906,0.134,10,0000,J235439.15+005751.9
2,0.080198,22.148809,358.663125,0.96441666667,358.6631334,0.9644373,23h54m39.15s,00d57m51.97s,58091.38094385,13.816,0.047,12.994,0.072,10,0000,J235439.15+005751.9
2,0.081631,78.209476,358.663125,0.96441666667,358.6631472,0.9644213,23h54m39.16s,00d57m51.92s,57368.5104445,14.312,0.061,13.509,0.096,10,0000,J235439.15+005751.9
2,0.084667,-4.877599,358.663125,0.96441666667,358.663123,0.9644401,23h54m39.15s,00d57m51.98s,58815.96610905,13.841,0.048,12.839,0.072,10,0000,J235439.15+005751.9
2,0.085024,-77.943115,358.663125,0.96441666667,358.6631019,0.9644216,23h54m39.14s,00d57m51.92s,59385.59966426,14.118,0.059,13.078,0.084,5,0000,J235439.15+005751.9
2,0.089538,-163.655985,358.663125,0.96441666667,358.663118,0.9643928,23h54m39.15s,00d57m51.81s,59912.10390301,14.393,0.064,13.463,0.122,10,0000,J235439.15+005751.9
2,0.090971,-46.064771,358.663125,0.96441666667,358.6631068,0.9644342,23h54m39.15s,00d57m51.96s,56832.71251971,14.769,0.09,13.555,0.126,10,0000,J235439.15+005751.9
2,0.094125,-73.711317,358.663125,0.96441666667,358.6630999,0.964424,23h54m39.14s,00d57m51.93s,57925.78195778,13.735,0.053,13.008,0.072,10,0000,J235439.15+005751.9
2,0.095983,-96.388546,358.663125,0.96441666667,358.6630985,0.9644137,23h54m39.14s,00d57m51.89s,58091.64287821,13.639,0.043,12.785,0.06,10,0000,J235439.15+005751.9
2,0.096325,169.013548,358.663125,0.96441666667,358.6631301,0.9643904,23h54m39.15s,00d57m51.81s,59547.96793738,14.203,0.095,13.196,0.087,10,0000,J235439.15+005751.9
