source_index,source_label,spectrum_role,object_name,ra_deg,dec_deg,spectrum_type,measurement_method,estimator_definition,bandpass,wavelength_um,wavelength_half_width_um,flux_mjy,flux_err_mjy,flux_raw_mjy,background_subtracted_mjy,background_mean_mjy_sr,ab_mag,ab_mag_err,global_background_wavelength_um,global_background_flux_mjy_per_display_pixel,global_background_flux_err_mjy_per_display_pixel,global_background_surface_brightness_mjysr,global_background_surface_brightness_err_mjysr,global_background_selected_pixels,global_background_selection_method,variance_ap_mjy2,variance_bg_mjy2,covariance_aperture_background_mjy2,variance_measurement_mjy2,variance_calibration_mjy2,variance_total_mjy2,uncertainty_method,uncertainty_draws,is_binned,n_fluxes_combined,n_images,image_names,mjds,aperture_radius_pix,aperture_radius_arcsec,local_background,annulus_inner_radius_pix,annulus_outer_radius_pix,annulus_inner_arcsec,annulus_outer_arcsec,background_median_mjy_per_pix,flag_names,flag_values,annulus_flag_names,annulus_flag_values,mask_mode,n_aperture_pixels,n_annulus_pixels,aperture_valid_area_sr,annulus_valid_area_sr,aperture_coverage,annulus_coverage,annulus_asymmetry,incomplete_aperture,incomplete_annulus,asymmetric_annulus,saturated_or_nonlinear,aperture_centroid_dra_arcsec,aperture_centroid_ddec_arcsec,annulus_centroid_dra_arcsec,annulus_centroid_ddec_arcsec,plausible_gaia_match,gaia_source_id,gaia_match_sep_arcsec,gaia_parallax_mas,gaia_parallax_error_mas,gaia_pmra_masyr,gaia_pmdec_masyr,gaia_bp_rp,gaia_g_mag,gaia_bp_mag,gaia_rp_mag
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,3.96434,0.01828,9.4391,0.27042,11.835,,,13.963,0.031,,,,,,,,0.035111,0.0014504,-0.00046473,0.037491,0.035639,0.073130,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_2A_0259_4D5_spx_l2b-v25-2026-185.fits,61224.89155700,1.75,10.68,true,3.00,7.00,,,0.25288,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,17,162,,,1,,,false,false,false,false,0.008,0.214,-3.496,-1.454,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,3.97689,0.01814,9.3338,0.26703,11.443,,,13.975,0.031,,,,,,,,0.034908,0.0015615,0.0000066668,0.036456,0.034848,0.071304,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W52_1A_0135_2D5_spx_l2b-v21-2025-363.fits,61031.70219400,1.75,10.68,true,3.00,7.00,,,0.22201,SOURCE:21,2097152:21,,,mask_explicit_bits=499834615,20,164,,,0.9999999999999998,,,false,false,false,false,0.141,-0.077,4.016,-1.681,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,3.98297,0.01826,8.9878,0.25886,11.094,,,14.016,0.031,,,,,,,,0.032517,0.0011743,-0.00050138,0.034694,0.032312,0.067006,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0370_1D5_spx_l2b-v20-2025-260.fits,60865.00121800,1.75,10.67,true,3.00,7.00,,,0.22244,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,17,160,,,1,,,false,false,false,false,-0.248,0.236,-3.382,-2.252,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.01173,0.01825,9.0708,0.25676,11.187,,,14.006,0.031,,,,,,,,0.034307,0.0012512,0.0012710,0.033016,0.032912,0.065928,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W52_1A_0135_3D5_spx_l2b-v21-2025-363.fits,61031.70368700,1.75,10.67,true,3.00,7.00,,,0.22326,SOURCE:21,2097152:21,,,mask_explicit_bits=499834615,21,157,,,1.0000000000000002,,,false,false,false,false,0.092,0.025,-1.337,-3.452,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.01791,0.01833,9.4950,0.27436,11.792,,,13.956,0.031,,,,,,,,0.034858,0.0011847,-0.0015848,0.039212,0.036062,0.075274,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0370_2D5_spx_l2b-v20-2025-260.fits,60865.00271000,1.75,10.68,true,3.00,7.00,,,0.24243,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,17,165,,,1,,,false,false,false,false,-0.034,0.319,0.382,-3.780,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.05322,0.01836,9.0128,0.25937,11.329,,,14.013,0.031,,,,,,,,0.033212,0.0016552,0.000042303,0.034783,0.032492,0.067275,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0370_3D5_spx_l2b-v20-2025-260.fits,60865.00420200,1.75,10.67,true,3.00,7.00,,,0.24452,SOURCE:16,2097152:16,,,mask_explicit_bits=499834615,16,154,,,0.9999999999999998,,,false,false,false,false,-0.052,0.034,-0.667,-2.163,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.06900,0.01836,9.8472,0.27689,12.525,,,13.917,0.031,,,,,,,,0.037344,0.0015374,0.00049878,0.037884,0.038787,0.076671,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_2A_0342_3D5_spx_l2b-v25-2026-185.fits,61225.36572100,1.75,10.67,true,3.00,7.00,,,0.28287,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,16,158,,,1.0000000000000002,,,false,false,false,false,0.167,0.207,2.202,-2.303,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.08192,0.01838,9.1469,0.26250,11.546,,,13.997,0.031,,,,,,,,0.034305,0.0013038,0.000083993,0.035441,0.033466,0.068908,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W52_1A_0489_1D5_spx_l2b-v21-2025-363.fits,61033.39803500,1.75,10.68,true,3.00,7.00,,,0.25325,SOURCE:16,2097152:16,,,mask_explicit_bits=499834615,16,164,,,0.9999999999999998,,,false,false,false,false,-0.335,0.004,-1.368,-2.112,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.08844,0.01833,9.1734,0.26173,11.572,,,13.994,0.031,,,,,,,,0.035352,0.0015988,0.0010535,0.034843,0.033661,0.068504,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0370_4D5_spx_l2b-v20-2025-260.fits,60865.00569400,1.75,10.68,true,3.00,7.00,,,0.25319,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,16,161,,,1,,,false,false,false,false,-0.054,-0.114,-2.323,0.969,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.10458,0.01837,10.259,0.29446,13.053,,,13.872,0.031,,,,,,,,0.039872,0.0019204,-0.0014069,0.044607,0.042100,0.086707,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_2A_0342_4D5_spx_l2b-v25-2026-185.fits,61225.36721300,1.75,10.67,true,3.00,7.00,,,0.29485,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,16,164,,,1,,,false,false,false,false,-0.052,0.083,-1.002,-0.420,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.11738,0.01841,9.4590,0.28000,12.004,,,13.960,0.032,,,,,,,,0.036903,0.0016610,-0.0020236,0.042611,0.035789,0.078399,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W52_1A_0489_2D5_spx_l2b-v21-2025-363.fits,61033.39952700,1.75,10.67,true,3.00,7.00,,,0.26864,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,18,157,,,1,,,false,false,false,false,-0.455,-0.006,-0.180,1.477,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.12377,0.01835,9.3814,0.27165,11.872,,,13.969,0.031,,,,,,,,0.035653,0.0014053,-0.00076539,0.038589,0.035205,0.073793,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0408_1D5_spx_l2b-v20-2025-260.fits,60865.20556800,1.75,10.67,true,3.00,7.00,,,0.26280,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,18,162,,,0.9999999999999998,,,false,false,false,false,0.081,0.544,-2.177,5.445,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.14003,0.01838,9.9472,0.27705,12.266,,,13.906,0.030,,,,,,,,0.037372,0.0015563,0.00087571,0.037177,0.039579,0.076756,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W28_2A_0538_1D5_spx_l2b-v25-2026-195.fits,61233.30235000,1.75,10.67,true,3.00,7.00,,,0.24457,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,18,160,,,1,,,false,false,false,false,0.033,0.391,3.765,3.823,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.15297,0.01842,9.4458,0.26611,12.017,,,13.962,0.031,,,,,,,,0.036818,0.0019570,0.0018240,0.035127,0.035689,0.070817,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W52_1A_0489_3D5_spx_l2b-v21-2025-363.fits,61033.40102000,1.75,10.67,true,3.00,7.00,,,0.27183,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,16,153,,,1,,,false,false,false,false,-0.414,0.009,-6.699,0.276,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.15975,0.01840,9.2941,0.26417,11.952,,,13.979,0.031,,,,,,,,0.035070,0.0016986,0.00076844,0.035232,0.034552,0.069784,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0408_2D5_spx_l2b-v20-2025-260.fits,60865.20706000,1.75,10.68,true,3.00,7.00,,,0.28014,SOURCE:16,2097152:16,,,mask_explicit_bits=499834615,16,154,,,1,,,false,false,false,false,-0.130,0.099,-2.120,-1.167,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.17585,0.01838,10.071,0.28809,12.628,,,13.892,0.031,,,,,,,,0.039344,0.0019391,-0.00057089,0.042425,0.040573,0.082999,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W28_2A_0538_2D5_spx_l2b-v25-2026-195.fits,61233.30384200,1.75,10.67,true,3.00,7.00,,,0.27219,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,16,156,,,1,,,false,false,false,false,-0.185,0.197,5.509,0.874,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.18879,0.01841,9.9925,0.28517,12.721,,,13.901,0.031,,,,,,,,0.040010,0.0016837,0.00015571,0.041383,0.039940,0.081322,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W52_1A_0489_4D5_spx_l2b-v21-2025-363.fits,61033.40251200,1.75,10.67,true,3.00,7.00,,,0.28751,SOURCE:16,2097152:16,,,mask_explicit_bits=499834615,16,163,,,1,,,false,false,false,false,-0.135,0.012,-0.311,-2.099,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.19570,0.01837,9.6317,0.28980,12.331,,,13.941,0.033,,,,,,,,0.042136,0.0017125,-0.0015151,0.046879,0.037108,0.083987,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0408_3D5_spx_l2b-v20-2025-260.fits,60865.20855200,1.75,10.67,true,3.00,7.00,,,0.28486,SOURCE:21,2097152:21,,,mask_explicit_bits=499834615,21,158,,,0.9999999999999998,,,false,false,false,false,0.040,0.187,-2.541,1.837,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.23171,0.01835,9.7555,0.27896,12.674,,,13.927,0.031,,,,,,,,0.038476,0.0017325,0.00022954,0.039750,0.038068,0.077817,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0408_4D5_spx_l2b-v20-2025-260.fits,60865.21004500,1.75,10.67,true,3.00,7.00,,,0.30779,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,16,160,,,1,,,false,false,false,false,-0.073,0.314,-1.903,-2.137,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.24827,0.01850,10.249,0.28939,12.957,,,13.873,0.031,,,,,,,,0.039374,0.0017221,-0.00031728,0.041730,0.042018,0.083748,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W28_2A_0538_4D5_spx_l2b-v25-2026-195.fits,61233.30682700,1.75,10.68,true,3.00,7.00,,,0.28577,SOURCE:21,2097152:21,,,mask_explicit_bits=499834615,21,150,,,1,,,false,false,false,false,-0.064,0.099,-2.506,-1.863,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.26095,0.01852,10.048,0.29676,13.793,,,13.895,0.032,,,,,,,,0.043025,0.0017499,-0.0014516,0.047678,0.040387,0.088065,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W01_1A_0537_2D5_spx_l2b-v22-2026-007.fits,61040.59880400,1.75,10.67,true,3.00,7.00,,,0.39533,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,18,157,,,0.9999999999999998,,,false,false,false,false,-0.242,-0.338,-0.346,2.032,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.26805,0.01863,9.5940,0.27370,12.403,,,13.945,0.031,,,,,,,,0.038503,0.0015823,0.00099647,0.038093,0.036818,0.074911,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_2A_0198_1D5_spx_l2b-v20-2025-260.fits,60867.58317400,1.75,10.68,true,3.00,7.00,,,0.29606,SOURCE:20,2097152:20,,,mask_explicit_bits=499834615,16,162,,,1.0000000000000002,,,false,false,false,false,-0.370,0.295,4.134,1.716,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.27971,0.01872,9.3254,0.26853,12.663,,,13.976,0.031,,,,,,,,0.037602,0.0017475,0.0010126,0.037324,0.034785,0.072109,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W27_2A_0616_1D5_spx_l2b-v20-2025-259.fits,60862.21640400,1.75,10.67,true,3.00,7.00,,,0.35238,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,15,164,,,0.9999999999999998,,,false,false,false,false,-0.293,0.310,-1.033,-10.303,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.28457,0.01875,10.119,0.28793,13.031,,,13.887,0.031,,,,,,,,0.040258,0.0014464,-0.00012333,0.041951,0.040954,0.082906,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W28_2A_0552_1D5_spx_l2b-v25-2026-195.fits,61233.37019500,1.75,10.67,true,3.00,7.00,,,0.30757,SOURCE:21,2097152:21,,,mask_explicit_bits=499834615,21,159,,,1,,,false,false,false,false,-0.020,0.201,3.036,-0.722,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.29632,0.01881,10.028,0.28267,12.958,,,13.897,0.031,,,,,,,,0.040258,0.0017728,0.0011755,0.039680,0.040222,0.079902,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W28_2A_0553_1D5_spx_l2b-v25-2026-195.fits,61233.37191800,1.75,10.67,true,3.00,7.00,,,0.30947,SOURCE:17,2097152:17,,,mask_explicit_bits=499834615,16,162,,,0.9999999999999998,,,false,false,false,false,-0.024,0.266,0.037,-3.820,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.29760,0.01865,10.321,0.29683,14.057,,,13.866,0.031,,,,,,,,0.042746,0.0022075,-0.00027229,0.045498,0.042608,0.088106,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W01_1A_0537_3D5_spx_l2b-v22-2026-007.fits,61040.60029600,1.75,10.67,true,3.00,7.00,,,0.39438,SOURCE:17,2097152:17,,,mask_explicit_bits=499834615,16,160,,,1,,,false,false,false,false,-0.010,0.121,-3.365,4.854,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.31655,0.01888,9.5733,0.27483,13.041,,,13.947,0.031,,,,,,,,0.038691,0.0022070,0.0010140,0.038870,0.036660,0.075529,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W27_2A_0616_2D5_spx_l2b-v20-2025-259.fits,60862.21789600,1.75,10.68,true,3.00,7.00,,,0.36589,SOURCE:20,2097152:20,,,mask_explicit_bits=499834615,16,162,,,0.9999999999999998,,,false,false,false,false,-0.011,0.103,1.750,-7.453,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.33308,0.01892,10.451,0.30396,14.150,,,13.852,0.032,,,,,,,,0.044181,0.0019445,-0.0012887,0.048703,0.043689,0.092392,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_2A_0486_1D5_spx_l2b-v25-2026-185.fits,61226.10977000,1.75,10.67,true,3.00,7.00,,,0.39038,SOURCE:17,2097152:17,,,mask_explicit_bits=499834615,17,161,,,0.9999999999999998,,,false,false,false,false,-0.157,0.469,2.088,0.565,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.33426,0.01883,10.250,0.29203,14.186,,,13.873,0.031,,,,,,,,0.043256,0.0023737,0.0011854,0.043259,0.042025,0.085284,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W01_1A_0537_4D5_spx_l2b-v22-2026-007.fits,61040.60178900,1.75,10.67,true,3.00,7.00,,,0.41480,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,17,158,,,1.0000000000000002,,,false,false,false,false,-0.140,0.039,0.547,-0.267,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.35333,0.01895,9.8898,0.29176,13.469,,,13.912,0.032,,,,,,,,0.042676,0.0020550,-0.00063579,0.046003,0.039123,0.085126,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W27_2A_0616_3D5_spx_l2b-v20-2025-259.fits,60862.21938800,1.75,10.68,true,3.00,7.00,,,0.37782,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,18,162,,,1,,,false,false,false,false,-0.190,0.119,-6.490,-4.856,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.37025,0.01904,10.548,0.30500,14.373,,,13.842,0.031,,,,,,,,0.046995,0.0017042,0.000089735,0.048520,0.044508,0.093027,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_2A_0486_2D5_spx_l2b-v25-2026-185.fits,61226.11126200,1.75,10.67,true,3.00,7.00,,,0.40246,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,18,156,,,1,,,false,false,false,false,0.021,-0.009,-4.270,2.743,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.37114,0.01903,9.8619,0.28705,14.274,,,13.915,0.032,,,,,,,,0.044680,0.0027721,0.0019791,0.043494,0.038903,0.082397,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W01_2A_0168_1D5_spx_l2b-v23-2026-008.fits,61042.29404100,1.75,10.68,true,3.00,7.00,,,0.46534,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,17,163,,,0.9999999999999998,,,false,false,false,false,-0.050,-0.348,-3.163,1.996,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.39073,0.01906,10.063,0.29394,13.888,,,13.893,0.032,,,,,,,,0.044821,0.0017475,0.00033919,0.045890,0.040509,0.086398,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W27_2A_0616_4D5_spx_l2b-v20-2025-259.fits,60862.22088000,1.75,10.67,true,3.00,7.00,,,0.40348,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,16,160,,,1,,,false,false,false,false,-0.035,0.025,-1.598,-1.002,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D5,4.40738,0.01917,10.235,0.30858,14.620,,,13.875,0.033,,,,,,,,0.046919,0.0026010,-0.0019005,0.053321,0.041901,0.095222,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_1A_0576_1D5_spx_l2b-v25-2026-185.fits,61223.12312800,1.75,10.67,true,3.00,7.00,,,0.46319,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,17,158,,,1,,,false,false,false,false,-0.250,0.417,3.907,0.813,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D6,4.41918,0.01788,10.103,0.31532,14.608,,,13.889,0.034,,,,,,,,0.059044,0.0034247,0.0019352,0.058598,0.040829,0.099427,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_2A_0559_3D6_spx_l2b-v25-2026-185.fits,61226.51864800,1.75,10.67,true,3.00,7.00,,,0.47735,SOURCE:16,2097152:16,,,mask_explicit_bits=499834615,16,153,,,1,,,false,false,false,false,-0.351,-0.029,-2.126,4.787,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D6,4.41940,0.01864,9.6106,0.30931,14.291,,,13.943,0.035,,,,,,,,0.056834,0.0036079,0.00085807,0.058726,0.036946,0.095671,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W01_1A_0352_1D6_spx_l2b-v22-2026-007.fits,61039.64621300,1.75,10.67,true,3.00,7.00,,,0.49581,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,17,152,,,1.0000000000000002,,,false,false,false,false,-0.305,0.058,-2.964,0.026,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D6,4.45054,0.01786,11.273,0.34378,15.949,,,13.770,0.033,,,,,,,,0.063934,0.0033070,-0.000056527,0.067354,0.050832,0.11819,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_2A_0559_4D6_spx_l2b-v25-2026-185.fits,61226.52014000,1.75,10.67,true,3.00,7.00,,,0.49553,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,17,147,,,1,,,false,false,false,false,0.050,0.145,2.048,1.964,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D6,4.45088,0.01826,11.344,0.34879,16.209,,,13.763,0.033,,,,,,,,0.065568,0.0037504,-0.00043089,0.070180,0.051472,0.12165,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W01_1A_0352_2D6_spx_l2b-v22-2026-007.fits,61039.64770500,1.75,10.67,true,3.00,7.00,,,0.51533,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,18,162,,,0.9999999999999998,,,false,false,false,false,-0.169,-0.021,4.215,-6.454,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D6,4.46814,0.01777,10.531,0.33100,14.674,,,13.844,0.034,,,,,,,,0.060668,0.0034955,-0.00051716,0.065198,0.044364,0.10956,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0586_1D6_spx_l2b-v20-2025-260.fits,60866.22420900,1.75,10.67,true,3.00,7.00,,,0.43894,SOURCE:21,2097152:21,,,mask_explicit_bits=499834615,20,164,,,1,,,false,false,false,false,1.114,0.180,-0.256,-1.243,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D6,4.48210,0.01784,10.846,0.33401,14.943,,,13.812,0.033,,,,,,,,0.062061,0.0030304,0.00029148,0.064508,0.047056,0.11156,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W28_2A_0570_1D6_spx_l2b-v25-2026-195.fits,61233.43969100,1.75,10.68,true,3.00,7.00,,,0.43045,SOURCE:18,2097152:18,,,mask_explicit_bits=499834615,17,162,,,1,,,false,false,false,false,-0.030,0.401,-0.513,-4.328,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D6,4.48285,0.01809,10.526,0.32945,15.514,,,13.844,0.034,,,,,,,,0.060672,0.0039058,0.00018044,0.064217,0.044318,0.10854,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W01_1A_0352_3D6_spx_l2b-v22-2026-007.fits,61039.64919700,1.75,10.67,true,3.00,7.00,,,0.52836,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,18,163,,,1,,,false,false,false,false,-0.323,-0.073,-0.883,0.942,false,,,,,,,,,,
0,,source,P9694,11.5333,9.1225,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D6,4.50041,0.01778,11.100,0.33342,15.324,,,13.787,0.033,,,,,,,,0.059640,0.0033275,0.00054079,0.061886,0.049282,0.11117,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0586_2D6_spx_l2b-v20-2025-260.fits,60866.22570200,1.75,10.68,true,3.00,7.00,,,0.44773,SOURCE:19,2097152:19,,,mask_explicit_bits=499834615,18,152,,,1,,,false,false,false,false,0.190,0.285,3.190,1.764,false,,,,,,,,,,
