name,visit,mjd,w1,w1err,w2,n
CLAGN_0486,316.0,56794.39573168,12.368,0.006094327871937212,11.646,19
CLAGN_0486,317.0,56984.96092363,12.35,0.0074126525057842665,11.601,17
CLAGN_0486,318.0,57153.391659140005,12.347000000000001,0.007867035816348457,11.599499999999999,20
CLAGN_0486,319.0,57346.95867149,12.371,0.005877140921111409,11.581,19
CLAGN_0486,320.0,57512.299655715,12.350000000000001,0.013417551662531606,11.5935,20
CLAGN_0486,321.0,57711.82961771,12.353,0.005150739101683526,11.553999999999998,31
CLAGN_0486,322.0,57872.79296154,12.333,0.008312607440415806,11.552,23
CLAGN_0486,323.0,58078.24564279,12.391,0.010331936415038495,11.579,15
CLAGN_0486,324.0,58236.136630525,12.43,0.009129539951477588,11.646,20
CLAGN_0486,325.0,58442.43938017,12.534,0.007853156430337242,11.72,19
CLAGN_0486,326.0,58600.270860605,12.539,0.005194750926363855,11.74,22
CLAGN_0486,327.0,58809.11939911,12.557,0.006976095487725002,11.753,27
CLAGN_0486,328.0,58964.57682542,12.526,0.00648644374142823,11.725,21
CLAGN_0486,329.0,59173.618308164994,12.518,0.009411741386556644,11.761,18
CLAGN_0486,330.0,59331.59027329,12.506,0.0064337119641359975,11.7345,20
CLAGN_0486,331.0,59538.05760659,12.428,0.006157732474730396,11.689499999999999,21
CLAGN_0486,332.0,59695.81743215,12.4425,0.009768464431590174,11.686499999999999,20
CLAGN_0486,333.0,59905.02384732501,12.4535,0.010073658418882487,11.683499999999999,20
CLAGN_0486,334.0,60059.95214287,12.43,0.005738828353324156,11.667,23
CLAGN_0486,335.0,60269.22966427,12.521,0.00781425941493511,11.743,17
CLAGN_0486,336.0,60427.14148078,12.51,0.006756374103444021,11.731,21
CLAGN_0495,316.0,56804.495519295,12.615,0.0070137667632854785,12.003,20
CLAGN_0495,317.0,56994.62461986,12.646,0.010778552709346986,11.989,17
CLAGN_0495,318.0,57163.46415044,12.673,0.008214102625878152,12.028,21
CLAGN_0495,319.0,57356.76315151,12.7255,0.00987627645276362,12.073,24
CLAGN_0495,320.0,57524.4534302,12.795,0.009613521697740641,12.142,35
CLAGN_0495,321.0,57723.65360807,12.900500000000001,0.015822477841244555,12.2605,14
CLAGN_0495,322.0,57885.69051482,12.955,0.011887795557618866,12.345,21
CLAGN_0495,323.0,58087.86921554,12.991,0.015729440072656184,12.41,15
CLAGN_0495,324.0,58246.2467514,12.989,0.009883865030157049,12.451,19
CLAGN_0495,325.0,58454.67719663,12.96,0.012833514240776125,12.425,21
CLAGN_0495,326.0,58610.44247763,12.879,0.010791468695649013,12.371,19
CLAGN_0495,327.0,58819.06360483,12.854,0.011259655168595091,12.301,17
CLAGN_0495,328.0,58977.45832896,12.878,0.014158780885572235,12.322,17
CLAGN_0495,329.0,59183.45981294,12.93,0.017163456748865116,12.358,17
CLAGN_0495,330.0,59341.590304,12.87,0.013492059445889734,12.305,19
CLAGN_0495,331.0,59550.40862419,12.926,0.015340076038762961,12.365,15
CLAGN_0495,332.0,59705.83555671,12.962,0.013274777605513387,12.433,23
CLAGN_0495,333.0,59914.53739918501,12.9815,0.01693094529362274,12.4635,16
CLAGN_0495,334.0,60073.00467634,12.985,0.010731966809449954,12.472,19
CLAGN_0495,335.0,60278.889972205,13.0185,0.009207087036039301,12.4995,20
CLAGN_0495,336.0,60437.08555928,13.047,0.014451591967912875,12.5785,21
CLAGN_0517,315.0,56642.5836792,12.532,0.010693215042958745,11.3645,16
CLAGN_0517,316.0,56819.69435331,12.574,0.01213109986593303,11.3845,18
CLAGN_0517,317.0,57008.920251885,12.584,0.006585806772065422,11.3905,14
CLAGN_0517,318.0,57178.42506188,12.589,0.006983237318318259,11.39,17
CLAGN_0517,319.0,57370.96043669,12.618,0.00976553295001864,11.414,13
CLAGN_0517,320.0,57537.29481564,12.633,0.00938162689747054,11.427,17
CLAGN_0517,321.0,57735.01854124,12.645,0.007843721011491365,11.437,17
CLAGN_0517,322.0,57897.835114895,12.641,0.007468523087062889,11.4525,18
CLAGN_0517,323.0,58102.04206755,12.637,0.011360569979204644,11.448,16
CLAGN_0517,324.0,58258.22097926,12.667,0.006420458117593387,11.488,17
CLAGN_0517,325.0,58466.32518968,12.693,0.008777048586202462,11.478,17
CLAGN_0517,326.0,58625.35591627,12.698,0.009913382079146426,11.503,17
CLAGN_0517,327.0,58830.70726645,12.708,0.010711181451444594,11.508,17
CLAGN_0517,328.0,58989.522759065,12.727,0.006625494501170568,11.5345,18
CLAGN_0517,329.0,59197.64997343,12.746,0.013972101375088265,11.5535,19
CLAGN_0517,330.0,59354.26972205,12.764,0.008660563879115847,11.574,29
CLAGN_0517,331.0,59561.810408435005,12.803,0.007032507284945692,11.591000000000001,14
CLAGN_0517,332.0,59720.71422394,12.837,0.010919421075295978,11.614,19
CLAGN_0517,333.0,59926.101990625,12.827,0.01277568039328196,11.6155,16
CLAGN_0517,334.0,60084.983351655,12.856,0.009456472081127945,11.639,20
CLAGN_0517,335.0,60293.09994883,12.8435,0.015538530251012105,11.6555,14
CLAGN_0517,336.0,60452.11685323,12.83,0.008443946039189604,11.634,18
CLAGN_0543,315.0,56644.46026074501,12.3635,0.012458329893162541,12.058,20
CLAGN_0543,316.0,56821.472302215,12.312000000000001,0.01361295643085639,11.942499999999999,20
CLAGN_0543,317.0,57010.72603546,12.321,0.008385342560534149,11.967,17
CLAGN_0543,318.0,57180.26381852,12.307,0.011369824487817962,11.963,21
CLAGN_0543,319.0,57372.663779445,12.250499999999999,0.016022542701146572,11.8665,18
CLAGN_0543,320.0,57539.098047455,12.3245,0.00882734015481477,11.9335,20
CLAGN_0543,321.0,57736.818338594996,12.408999999999999,0.011267064355167226,12.061,18
CLAGN_0543,322.0,57899.63707396,12.317,0.007744164078838839,11.99,23
CLAGN_0543,323.0,58103.84071712,12.252,0.012768145898654671,11.835,17
CLAGN_0543,324.0,58261.527246125,12.380500000000001,0.005874471483174822,12.016,42
CLAGN_0543,325.0,58468.253979504996,12.280999999999999,0.010421263032832273,11.8985,22
CLAGN_0543,326.0,58627.090891165004,12.194500000000001,0.010543738994966731,11.807,22
CLAGN_0543,327.0,58832.43919095,11.916,0.007492597481704594,11.4565,18
CLAGN_0543,328.0,58991.355787355,11.848500000000001,0.007359476054702312,11.335,22
CLAGN_0543,329.0,59199.41399335,11.731,0.006468165173159455,11.172,19
CLAGN_0543,330.0,59358.225027255,11.888,0.008758090997746997,11.291,26
CLAGN_0543,331.0,59563.47516154,11.772,0.008609954031442922,11.19,19
CLAGN_0543,332.0,59722.47810868,11.772,0.006166229530516689,11.212,21
CLAGN_0543,333.0,59929.97707951,11.823,0.020129076620220232,11.23,39
CLAGN_0543,334.0,60086.802628445,11.934,0.007852138175749299,11.3245,22
CLAGN_0543,335.0,60294.68085123,12.048,0.008208702256029142,11.464,21
CLAGN_0543,336.0,60453.912319459996,11.906500000000001,0.013109057291774327,11.381,24
CLAGN_0573,315.0,56658.198399839996,12.718,0.00667386987765781,11.7775,18
CLAGN_0573,316.0,56833.8743483,12.752,0.0077649109247434405,11.811,23
CLAGN_0573,317.0,57022.35698365,12.776,0.016367194078227346,11.846,15
CLAGN_0573,318.0,57192.632259655,12.849499999999999,0.006347568358135934,11.892,22
CLAGN_0573,319.0,57384.43309955,12.939,0.006662683857419346,11.965499999999999,20
CLAGN_0573,320.0,57553.675749865,12.9835,0.008053861723808486,12.038,42
CLAGN_0573,321.0,57751.32611169,13.021,0.007965724152977671,12.065,17
CLAGN_0573,322.0,57914.859172675,13.007,0.009642018541915194,12.087,22
CLAGN_0573,323.0,58115.55773479,12.942,0.009634602084676985,12.08,21
CLAGN_0573,324.0,58275.36715356,12.896,0.010243223214278348,12.009,21
CLAGN_0573,325.0,58481.896597365,12.8315,0.006471453095686281,11.962499999999999,38
CLAGN_0573,326.0,58639.55229735,12.829,0.011068345947823787,11.974,23
CLAGN_0573,327.0,58846.79743947,12.843,0.014248449279432132,11.95,19
CLAGN_0573,328.0,59006.526441465,12.8525,0.007391115180094656,11.982,20
CLAGN_0573,329.0,59211.01932593,12.8445,0.010870212571314899,11.9595,20
CLAGN_0573,330.0,59370.70910449,12.789,0.006976834995080813,11.9285,20
CLAGN_0573,331.0,59578.04543227,12.715,0.008060177212781067,11.8385,21
CLAGN_0573,332.0,59735.03890909,12.625,0.010428289823484167,11.7775,22
CLAGN_0573,333.0,59942.09240429,12.507,0.005802480403411937,11.644,21
CLAGN_0573,334.0,60102.055426189996,12.451,0.006997304507724162,11.618500000000001,20
CLAGN_0573,335.0,60306.55894855,12.478,0.006362196668208216,11.602,21
CLAGN_0573,336.0,60466.269503985,12.52,0.010673198212229623,11.6405,20
CLAGN_0649,315.0,56694.4999379,13.351500000000001,0.01280575795944933,12.63,16
CLAGN_0649,316.0,56874.6613591,13.477,0.008458441685980407,12.65,35
CLAGN_0649,317.0,57056.52258359,13.601,0.015115099083291237,12.82,17
CLAGN_0649,318.0,57234.15995554,13.7535,0.010732247991309339,12.9915,18
CLAGN_0649,319.0,57423.60634251,13.96,0.01412991307678889,13.227,17
CLAGN_0649,320.0,57592.98345826,13.85,0.012468045056543853,13.183,19
CLAGN_0649,321.0,57787.74238549,13.856,0.02072562349861892,13.174,17
CLAGN_0649,322.0,57953.38700097,13.901,0.023661248216130023,13.245,19
CLAGN_0649,323.0,58151.91929941501,13.6745,0.018895339007960796,13.047,18
CLAGN_0649,324.0,58313.843104319996,13.5535,0.013561169014446808,12.8845,20
CLAGN_0649,325.0,58518.964016875005,13.349,0.014452300578574944,12.630500000000001,18
CLAGN_0649,326.0,58680.859908925,13.3035,0.01159468224650966,12.567499999999999,18
CLAGN_0649,327.0,58883.263364165,13.239,0.015590227841954778,12.4225,16
CLAGN_0649,328.0,59045.172360765006,13.0765,0.01111478672251157,12.2785,20
CLAGN_0649,329.0,59247.86286389,13.036,0.009811970419918213,12.205,30
CLAGN_0649,330.0,59409.36683931,13.002,0.024678049868761123,12.181,17
CLAGN_0649,331.0,59614.401278125006,12.9945,0.010742115959016087,12.119,20
CLAGN_0649,332.0,59776.334115114994,13.408000000000001,0.02011436929634354,12.4265,18
CLAGN_0649,333.0,59978.68557043,13.556,0.021713926171483974,12.701,17
CLAGN_0649,334.0,60140.58969431,13.2385,0.011172651931970121,12.472,18
CLAGN_0649,335.0,60345.615071160006,12.9855,0.008694572723641103,12.203,24
CLAGN_0649,336.0,60507.548064265,12.975999999999999,0.013356336508704058,12.173,18
CLAGN_0682,315.0,56707.213100555,12.9785,0.014186147649798853,12.196,16
CLAGN_0682,316.0,56888.5406881,12.966,0.008414903890826216,12.159,17
CLAGN_0682,317.0,57072.02485299,12.869,0.0328345535442299,12.12,17
CLAGN_0682,318.0,57247.378130280005,12.988,0.009118283841282248,12.176,18
CLAGN_0682,319.0,57436.06157689,13.108,0.012910882421337892,12.272,17
CLAGN_0682,320.0,57606.380540215,13.051,0.010592892474097589,12.225999999999999,20
CLAGN_0682,321.0,57800.7100232,13.0205,0.009961923166542845,12.242,28
CLAGN_0682,322.0,57969.78657912499,12.96,0.010868455697376034,12.193999999999999,18
CLAGN_0682,323.0,58167.497809875,12.901,0.015896818511907277,12.121,16
CLAGN_0682,324.0,58330.2666867,12.908,0.01597675253960262,12.147,19
CLAGN_0682,325.0,58531.656901755,13.0235,0.010025890017954647,12.186,16
CLAGN_0682,326.0,58694.400680535,12.9945,0.015398258224406328,12.204,16
CLAGN_0682,327.0,58898.699982455,12.975999999999999,0.012604071676776104,12.187,20
CLAGN_0682,328.0,59060.83356425,12.9545,0.013282696748191844,12.177,28
CLAGN_0682,329.0,59262.96598623,12.865,0.010177051924884693,12.122,17
CLAGN_0682,330.0,59425.57431681,12.8555,0.013238069943864261,12.105,18
CLAGN_0682,331.0,59627.3014647,12.872,0.009946156151898524,12.068,15
CLAGN_0682,332.0,59789.77104597,12.806999999999999,0.00981810691100233,12.0165,16
CLAGN_0682,333.0,59994.240256724996,12.8795,0.014461781737831027,12.091000000000001,16
CLAGN_0682,334.0,60156.99347703,12.932500000000001,0.008077404786574392,12.120000000000001,18
CLAGN_0682,335.0,60358.40529566,12.867,0.012336893715122173,12.046,19
CLAGN_0682,336.0,60521.0940565,12.896,0.011252985748419242,12.148,17
CLAGN_0684,315.0,56706.52082786,12.611,0.014189026480509398,12.323,17
CLAGN_0684,316.0,56887.653448569996,12.603000000000002,0.015126502748943109,12.293,20
CLAGN_0684,317.0,57071.17022277,12.586500000000001,0.011121153674241007,12.280999999999999,20
CLAGN_0684,318.0,57246.558902095,12.552,0.011755928829682237,12.224,18
CLAGN_0684,319.0,57435.307032345,12.4535,0.009578744249968591,12.0125,18
CLAGN_0684,320.0,57605.43136441,12.467,0.010817014154668507,12.032,21
CLAGN_0684,321.0,57799.628668645004,12.336500000000001,0.012115047573591014,11.898,20
CLAGN_0684,322.0,57968.54338043,12.3915,0.010305940660715647,11.9565,32
CLAGN_0684,323.0,58166.711619395006,12.500499999999999,0.01404496277615279,12.0475,16
CLAGN_0684,324.0,58329.31865704,12.5155,0.013840298328396033,12.0955,22
CLAGN_0684,325.0,58530.936421795,12.514,0.014510119149279029,12.114999999999998,18
CLAGN_0684,326.0,58693.5183576,12.441,0.024189750289666447,12.039000000000001,16
CLAGN_0684,327.0,58897.61996476,12.478,0.013395856073548748,12.027,25
CLAGN_0684,328.0,59059.918897525,12.6005,0.009684878139361678,12.278500000000001,36
CLAGN_0684,329.0,59262.082705734996,12.5395,0.01716729678129017,12.214500000000001,20
CLAGN_0684,330.0,59424.823533254996,12.5785,0.026600416581336224,12.235,14
CLAGN_0684,331.0,59626.38628559,12.525,0.012805153131198876,12.177,17
CLAGN_0684,332.0,59788.92386749,12.5205,0.011986090240328321,12.15,22
CLAGN_0684,333.0,59993.39364835,12.442,0.010764929165283344,12.011,17
CLAGN_0684,334.0,60156.151391875,12.4885,0.010589038917442322,12.097000000000001,18
CLAGN_0684,335.0,60357.50323257,12.456,0.013309437293771889,12.039,19
CLAGN_0684,336.0,60520.20294644,12.508,0.013767949458059987,12.153,15
CLAGN_0692,315.0,56712.97570917,13.143,0.015963348281506987,12.083,23
CLAGN_0692,316.0,56891.76463275,13.196,0.01268663382547382,12.123,17
CLAGN_0692,317.0,57075.04556747,13.218,0.011676346119805333,12.18,15
CLAGN_0692,318.0,57250.757105585,13.251,0.011849303948522067,12.2275,18
CLAGN_0692,319.0,57439.40388722,13.299,0.01210479888944632,12.264,20
CLAGN_0692,320.0,57610.08263737,13.356,0.010408582404183978,12.364,31
CLAGN_0692,321.0,57806.47246943,13.4,0.009449809137068896,12.425,19
CLAGN_0692,322.0,57973.02796278,13.511,0.013476918454818408,12.493,21
CLAGN_0692,323.0,58170.73705775,13.534,0.013085069795902413,12.589500000000001,17
CLAGN_0692,324.0,58333.60472016,13.496,0.016860455283950443,12.607,21
CLAGN_0692,325.0,58534.76395372,13.504,0.015232095646252341,12.626,17
CLAGN_0692,326.0,58697.7374385,13.4635,0.018045796401156524,12.6085,20
CLAGN_0692,327.0,58901.80594924,13.387,0.01486297773936568,12.521,21
CLAGN_0692,328.0,59064.85590892,13.3315,0.01810790810081334,12.4785,16
CLAGN_0692,329.0,59266.10346926,13.393,0.014764614094740123,12.534,21
CLAGN_0692,330.0,59428.97391525,13.496,0.011664666498312621,12.615,17
CLAGN_0692,331.0,59630.37044153,13.593,0.014386477017365912,12.746,21
CLAGN_0692,332.0,59793.13085282,13.575,0.022653721323984733,12.77,17
CLAGN_0692,333.0,59997.23264238,13.613,0.013795484791233995,12.848,19
CLAGN_0692,334.0,60160.13814755,13.56,0.016870248843265254,12.797,17
CLAGN_0692,335.0,60361.49630181,13.501,0.012987352343003944,12.731,17
CLAGN_0695,315.0,56715.971901979996,11.8885,0.011110620730493787,11.083,18
CLAGN_0695,316.0,56894.79094927,11.974,0.005009437530861551,11.118,19
CLAGN_0695,317.0,57077.93499647,11.974,0.011214060186256678,11.159,19
CLAGN_0695,318.0,57253.70963258,11.978,0.008929331453285007,11.174,22
CLAGN_0695,319.0,57442.1890885,11.913,0.008835631984039811,11.128499999999999,22
CLAGN_0695,320.0,57615.38957084,11.954,0.006961751758190833,11.168,21
CLAGN_0695,321.0,57809.28804992,12.07,0.008780894187574695,11.246,19
CLAGN_0695,322.0,57975.941830280004,12.1145,0.006815339042978798,11.3055,20
CLAGN_0695,323.0,58173.4199614,12.086,0.0057122808296901405,11.29,19
CLAGN_0695,324.0,58336.452120745,12.075,0.011728533620606182,11.306999999999999,18
CLAGN_0695,325.0,58537.674905385,12.189499999999999,0.010845634996914006,11.393,22
CLAGN_0695,326.0,58700.64882457,12.217,0.00943099443332464,11.442,17
CLAGN_0695,327.0,58904.65061825,12.122,0.00860074912083427,11.406500000000001,22
CLAGN_0695,328.0,59067.70107461,12.132,0.012711963688998776,11.388,19
CLAGN_0695,329.0,59268.91369315,12.063,0.005890575248749569,11.319,19
CLAGN_0695,330.0,59431.88275418,12.099499999999999,0.010418771387243527,11.357,14
CLAGN_0695,331.0,59635.33427429,12.217500000000001,0.006938313660081766,11.444500000000001,40
CLAGN_0695,332.0,59796.783919415,12.2255,0.007842404594271973,11.491,34
CLAGN_0695,333.0,59999.997028955,12.2855,0.009028282381940983,11.543,20
CLAGN_0695,334.0,60162.99076959,12.229,0.01418466857568938,11.53,17
CLAGN_0695,335.0,60364.362046325,12.1425,0.022915028579253115,11.454,22
CLAGN_0751,315.0,56669.53881799,11.884,0.010658396539761833,11.343,15
CLAGN_0751,316.0,56857.91212358,11.725,0.007187502380788872,11.169,23
CLAGN_0751,317.0,57033.272545475,11.6995,0.006495700738577414,11.1335,10
CLAGN_0751,318.0,57220.146690719994,11.6,0.010554998866831132,11.008,12
CLAGN_0751,319.0,57392.997435405,11.6055,0.01173240245518594,10.9825,10
CLAGN_0751,320.0,57584.36142044,11.528,0.009058335020013991,10.893,11
CLAGN_0751,321.0,57752.21837427,11.339,0.005665951516918428,10.714,13
CLAGN_0751,322.0,57949.02619248,11.338,0.010711858145237774,10.656,21
CLAGN_0751,323.0,58113.37286214,11.454,0.005926381677839829,10.747,21
CLAGN_0751,324.0,58315.57012389,11.432,0.0074478136361237224,10.716,11
CLAGN_0751,325.0,58476.34236576,11.532499999999999,0.013031830447465493,10.785499999999999,12
CLAGN_0751,326.0,58679.77346287,11.600000000000001,0.012911311229349583,10.881499999999999,12
CLAGN_0751,327.0,58840.5586386,11.622,0.00812630696287015,10.915,11
CLAGN_0751,328.0,59046.99672866,11.493,0.00893452901947848,10.836,11
CLAGN_0751,329.0,59206.287190555,11.534,0.00893457824785221,10.839500000000001,20
CLAGN_0751,330.0,59411.124418345,11.6475,0.014327630488821998,10.961,10
CLAGN_0751,331.0,59571.846171435,11.407,0.00833703600702917,10.75,10
CLAGN_0751,332.0,59775.218062814994,11.41,0.011058583245944989,10.7175,12
CLAGN_0751,333.0,59936.042948,11.4255,0.006297754557975465,10.697,10
CLAGN_0751,334.0,60142.33377616,11.66,0.011971779034077576,10.893,11
CLAGN_0751,335.0,60303.016784395004,11.677,0.014208359575762374,10.957,12
CLAGN_0751,336.0,60506.48823161,11.727,0.02034364615919909,11.047,8
CLAGN_0754,316.0,56802.96924926,11.663499999999999,0.019124817761118965,10.9955,10
CLAGN_0754,317.0,56993.09274183,11.803,0.012065817425272959,11.0885,12
CLAGN_0754,318.0,57161.778005885004,11.729,0.010074675088162496,11.0525,10
CLAGN_0754,319.0,57355.10374137,11.74,0.015469040369245707,11.042,15
CLAGN_0754,320.0,57523.3266801,11.909500000000001,0.008779917470473722,11.1765,20
CLAGN_0754,321.0,57722.12720514,11.922,0.0170275836382211,11.21,13
CLAGN_0754,322.0,57884.10630377,12.001,0.014377577314102328,11.328,11
CLAGN_0754,323.0,58086.37643154,12.036,0.030264638132553014,11.404,11
CLAGN_0754,324.0,58244.59747056,11.832,0.01799766943969918,11.255,9
CLAGN_0754,325.0,58451.02513944,11.946,0.015153580087464558,11.282,23
CLAGN_0754,326.0,58608.79421613,11.973,0.014904252595615206,11.3325,11
CLAGN_0754,327.0,58817.63729251,11.937,0.008075347780462535,11.305,11
CLAGN_0754,328.0,58975.843302559995,11.881499999999999,0.015691796491045965,11.279499999999999,10
CLAGN_0754,329.0,59181.870635085,11.8515,0.010513785222218151,11.2065,10
CLAGN_0754,330.0,59340.04149956,11.8265,0.012391905821796736,11.179,10
CLAGN_0754,331.0,59548.918579075005,11.788,0.013112509430868467,11.129999999999999,14
CLAGN_0754,332.0,59704.19111427,11.676,0.010253416233630637,11.008,13
CLAGN_0754,333.0,59912.98673729,11.754,0.008264113271490424,11.024,13
CLAGN_0754,334.0,60071.3683835,11.693,0.011302579156517988,10.978,11
CLAGN_0754,335.0,60277.38477314,11.503,0.01294084277781852,10.793,9
CLAGN_0754,336.0,60435.469321790006,11.4535,0.01118304482160577,10.7055,10
CLAGN_0755,316.0,56810.17477944,12.028,0.014486037757274297,11.757,13
CLAGN_0755,317.0,56999.92813256,11.928,0.008134446950684483,11.618,14
CLAGN_0755,318.0,57172.080907515,12.07,0.009005303390565537,11.817,12
CLAGN_0755,319.0,57364.8084573,11.864,0.016789133060844532,11.537,11
CLAGN_0755,320.0,57530.894752365,11.654,0.01072300659341035,11.249500000000001,12
CLAGN_0755,321.0,57729.102665655,11.558499999999999,0.01312055818307105,11.058,12
CLAGN_0755,322.0,57891.37424335,11.635,0.010119191283598297,11.17,11
CLAGN_0755,323.0,58093.24950236,11.895,0.015252740999304794,11.412,13
CLAGN_0755,324.0,58251.79664767,12.004,0.01224168917694047,11.637,13
CLAGN_0755,325.0,58460.18571132,11.949,0.011656753580284231,11.538,11
CLAGN_0755,326.0,58616.120862035,11.7545,0.009232799007648613,11.362,18
CLAGN_0755,327.0,58824.50488685,11.87,0.009126153371266927,11.504,11
CLAGN_0755,328.0,58983.036938405,11.930499999999999,0.021843589900584704,11.528500000000001,12
CLAGN_0755,329.0,59190.30569312,11.8565,0.010371569731279444,11.474499999999999,18
CLAGN_0755,330.0,59347.26435036,11.676,0.01122256213123836,11.195,13
CLAGN_0755,331.0,59555.71365025,11.962,0.012720014027742544,11.515,11
CLAGN_0755,332.0,59714.47008889,11.931,0.009520453725412811,11.530999999999999,16
CLAGN_0755,333.0,59919.924757565,11.6335,0.01881383785468122,11.1335,10
CLAGN_0755,334.0,60078.47880354,11.608,0.009629213056668024,11.1515,14
CLAGN_0755,335.0,60287.07379542,11.743,0.011056663627381147,11.212,13
CLAGN_0755,336.0,60442.68524069,11.7365,0.012426623057126643,11.246500000000001,14
CLAGN_0757,315.0,56686.0428511,12.74,0.010997780904754886,12.23,11
CLAGN_0757,316.0,56863.40444988,12.818,0.018309896228702056,12.322,11
CLAGN_0757,317.0,57048.745536875,12.840499999999999,0.02667959461916101,12.373000000000001,10
CLAGN_0757,318.0,57222.24528046,12.676,0.009073853895732216,12.2295,13
CLAGN_0757,319.0,57412.07623249,12.731,0.012841842102236992,12.2745,17
CLAGN_0757,320.0,57583.54187422,12.761,0.011953236170385385,12.298,23
CLAGN_0757,321.0,57779.334279250004,12.5515,0.011131381234438726,12.038499999999999,12
CLAGN_0757,322.0,57944.54085326,12.667,0.018101616241401577,12.111,11
CLAGN_0757,323.0,58143.5492168,12.7005,0.015474350277830434,12.1645,10
CLAGN_0757,324.0,58304.93550455,12.759,0.020441462232852224,12.249,13
CLAGN_0757,325.0,58507.68472656,12.595,0.012960931191981386,12.068,11
CLAGN_0757,326.0,58669.078171814996,12.755500000000001,0.02102789018092227,12.249500000000001,12
CLAGN_0757,327.0,58874.703253415006,12.59,0.021584560064292928,12.0795,12
CLAGN_0757,328.0,59036.17315475,12.826,0.015967774150798746,12.33,13
CLAGN_0757,329.0,59239.04438578,12.612,0.02394236526296615,12.092,11
CLAGN_0757,330.0,59400.307332095,12.483,0.014071746327148808,11.972999999999999,12
CLAGN_0757,331.0,59605.6230373,12.81,0.011552234622647244,12.224,21
CLAGN_0757,332.0,59764.58440081999,12.641,0.009955213996173646,12.1115,10
CLAGN_0757,333.0,59970.133851945,12.515,0.013975613409180063,11.958,12
CLAGN_0757,334.0,60131.63148356,12.6135,0.019754003070844673,12.0795,10
CLAGN_0757,335.0,60334.437528170005,12.5625,0.01638039969679726,11.957,12
CLAGN_0757,336.0,60495.76375148,12.533,0.00934444903084444,11.957,11
CLAGN_0758,315.0,56707.05704804,12.119,0.056867696269748164,11.451,9
CLAGN_0758,316.0,56888.46632263,12.255,0.048522019218776885,11.533,9
CLAGN_0758,317.0,57071.869245285,12.15,0.04628855205303381,11.5245,8
CLAGN_0758,318.0,57247.17279793,12.117,0.034702480195637674,11.46,11
CLAGN_0758,319.0,57436.13568738,12.16,0.03288473874503783,11.521,5
CLAGN_0758,320.0,57606.14267319,12.122,0.027620958075597484,11.474,13
CLAGN_0758,321.0,57800.32565596,12.126999999999999,0.02782728866006607,11.4655,14
CLAGN_0758,322.0,57969.61429102,12.138,0.021684665672319636,11.521,9
CLAGN_0758,324.0,58330.06180081,12.412,0.04998909489897077,11.705,7
CLAGN_0758,325.0,58531.501867085,12.374,0.07613281721213008,11.725999999999999,4
CLAGN_0758,326.0,58694.16262264,12.166,0.050502676402102264,11.6,7
CLAGN_0758,327.0,58898.54507583,12.167,0.03795933775888824,11.528,3
CLAGN_0758,328.0,59059.746291525,12.156,0.03529693463619993,11.5375,20
CLAGN_0758,329.0,59262.84386907,12.046,0.022496243790132184,11.477,11
CLAGN_0758,330.0,59425.40234724,12.092500000000001,0.034412132884799815,11.4275,10
CLAGN_0758,331.0,59627.081424475,12.006,0.017319891432595286,11.4055,12
CLAGN_0758,332.0,59789.66459156,11.952,0.018621456269456396,11.342,13
CLAGN_0758,333.0,59994.05364262,12.007,0.01459826749445419,11.35,11
CLAGN_0758,334.0,60156.82278065,12.107,0.017774291834313786,11.406,11
CLAGN_0758,335.0,60358.15673192,12.1,0.03519726453288007,11.456,11
CLAGN_0758,336.0,60520.798887465004,12.14,0.027581618487231074,11.494,10
CLAGN_0761,316.0,56802.64269204,12.000499999999999,0.014331539154600522,11.6555,14
CLAGN_0761,317.0,56981.159619130005,12.0365,0.008683519095361789,11.684000000000001,10
CLAGN_0761,318.0,57164.536650135,12.0965,0.015749588228539647,11.771,14
CLAGN_0761,319.0,57340.3135176,12.009,0.021580642092799827,11.639,11
CLAGN_0761,320.0,57528.701929300005,12.026,0.02076670822708825,11.654499999999999,12
CLAGN_0761,321.0,57701.85165395,12.098,0.012686722113753794,11.763,23
CLAGN_0761,322.0,57895.92663785,12.043500000000002,0.01905748783040529,11.699,10
CLAGN_0761,323.0,58062.84028605,11.969,0.009302539529265057,11.609,11
CLAGN_0761,324.0,58259.94564517,12.03,0.013225749580655127,11.659,11
CLAGN_0761,325.0,58423.474547365,11.933,0.009159090817463843,11.524999999999999,12
CLAGN_0761,326.0,58624.13589168,12.066,0.014351731181685319,11.703,11
CLAGN_0761,327.0,58787.64233103,11.965,0.015377948412035993,11.596,11
CLAGN_0761,328.0,58991.377180305004,12.029,0.019534512024538653,11.6695,10
CLAGN_0761,329.0,59154.76350768,11.909500000000001,0.012696625321168263,11.5565,12
CLAGN_0761,330.0,59355.501270425,12.0875,0.013319039618996484,11.7605,12
CLAGN_0761,331.0,59518.988684309996,11.958,0.0100647012441197,11.6085,12
CLAGN_0761,332.0,59722.0427402,11.966,0.009549592449877893,11.611,24
CLAGN_0761,333.0,59883.203970514995,11.8535,0.015602712006828745,11.441,16
CLAGN_0761,334.0,60086.69394522499,11.957,0.009446264424061613,11.555,12
CLAGN_0761,335.0,60250.1382578,11.957,0.013777420441459683,11.586,13
CLAGN_0761,336.0,60450.95432093,12.017,0.019866267951774413,11.618,11
CLAGN_0762,316.0,56816.19766044,11.523,0.013890741666666673,10.555,12
