group,name,umap_x,umap_y,t_change,sign,step,s,year_change
SampleA other,1768,20.112968,1.8887964,58563.651946775004,1.0,0.06336109554195461,-0.6220191224089937,2019.2173906824778
SampleA other,211,17.043007,9.243521,58551.205139662496,1.0,0.04477715972911349,-0.7323119303877501,2019.1833131818275
SampleA other,6980,20.510342,1.3223304,58527.125585605,1.0,0.09664993329669538,-0.6370389296329292,2019.1173869557974
SampleA other,22,6.4701796,-3.6836555,58553.5934918925,1.0,0.0668169620693122,1.7949576163571839,2019.1898521338603
SampleA other,815,21.222153,8.754292,56782.457989484996,-1.0,0.21474163316336983,-1.3058052108901699,2014.3407474044764
SampleA other,417,19.879848,5.3823724,57255.8326738025,-1.0,0.15631550006808204,-0.8534315069087809,2015.6367766565434
SampleA other,536,19.587692,9.913977,56757.766916055,-1.0,0.46759646340259337,-1.1550970904518125,2014.273146929651
SampleA other,7837,13.827694,-2.5732014,56880.8670756575,1.0,0.2962142517532195,0.6354714908081418,2014.6101767985147
SampleA other,7972,1.4904361,-0.5645338,58420.5147060525,1.0,0.09127210882527256,2.285591317283416,2018.8255022752978
SampleA other,966,10.647475,-0.42966837,57851.4769242275,1.0,0.030593385060137743,0.9372880138704813,2017.2675617364202
SampleA other,7975,4.0391016,-1.0278941,57614.636006065004,-1.0,0.09972126420916322,1.948383137224373,2016.619126642204
SampleA other,7917,17.990622,4.1196117,58728.914887077495,-1.0,0.15876605437794086,-0.4814148526609993,2019.6698559536687
SampleA other,913,21.369146,4.8995557,58239.540135217496,-1.0,0.17096791144385048,-1.0343631359008447,2018.3300209040863
SampleA other,492,22.317497,6.0507646,57034.2269172175,-1.0,0.29241771812142386,-1.2604194070808346,2015.0300531614441
SampleA other,7580,13.210666,1.2178084,56787.6874040225,-1.0,0.1143026817184553,0.4375549583554949,2014.3550647611842
SampleA other,8280,6.122008,-4.089433,58490.830303877505,1.0,0.09586467540082974,1.8766685334724813,2019.0180158901505
SampleA other,999,15.819968,0.19693474,57690.46067102,-1.0,0.13123180326124295,0.1338517871394307,2016.826723260835
SampleA other,7845,15.355006,-0.17005044,58728.6859653325,1.0,0.20295418663301598,0.2296806535286265,2019.669229200089
SampleA other,10,16.296196,6.836496,57270.6913721475,-1.0,0.1403401391866388,-0.4402759288491822,2015.677457555503
SampleA other,612,21.109566,6.1732273,56895.53183067001,-1.0,0.1412030742555145,-1.093218719898832,2014.6503267095688
SampleA other,632,18.353998,8.309569,57673.29937775,-1.0,0.06820570730914745,-0.8529070476677761,2016.7797382005476
SampleA other,7617,15.024574,0.08236662,58063.538593607496,-1.0,0.01111304602050408,0.2587832458001158,2017.848154944853
SampleA other,7961,3.0874498,-2.99855,57071.91854842,1.0,0.06386699442299736,2.237191452940265,2015.1332472236002
SampleA other,109,21.850462,4.9329495,58605.4726841825,1.0,0.05478217164417397,-1.1072321133053324,2019.3318896213073
SampleA other,841,13.268369,6.7597685,57638.87685719,-1.0,0.19138675291774432,0.007990048762960913,2016.6854944755373
SampleA other,7642,17.145893,-0.06940784,56739.3818084025,1.0,0.10890426991496426,-0.0396571265885493,2014.222811248193
SampleA other,7899,12.607786,-1.2097889,56893.5618344025,1.0,0.17818278611028573,0.7101226040061791,2014.6449331537372
SampleA other,3444,18.470201,9.910854,56744.80103472,-1.0,0.6708443485167258,-0.9915685274708267,2014.237648281232
SampleA other,949,17.389837,9.841341,57073.69182593,-1.0,0.19651962835373557,-0.8284201051795558,2015.1381021928269
SampleA other,7573,10.128168,-1.5426145,56788.773628582494,1.0,0.12523078004596522,1.0977434615052006,2014.3580386819508
SampleA other,7766,1.5631665,-1.8064591,58148.596374149995,-1.0,0.20722073839485974,2.3693375444497664,2018.0810304562629
SampleA other,918,22.322893,3.1715815,58537.7608624375,-1.0,0.12984834643604948,-1.042418960708632,2019.1465047568447
SampleA other,7712,20.752045,0.83774483,56942.534762925,1.0,0.08736208363259372,-0.6355336964039344,2014.7790137246407
SampleA other,7844,13.505047,2.903941,56739.941490195,1.0,0.22677296613817988,0.26640999396013787,2014.2243435734292
SampleA other,413,15.148353,-0.48069006,56898.1625358625,1.0,0.15637184347392247,0.2834829134620811,2014.6575291878507
SampleA other,7606,12.573157,-0.055512328,57329.8868663525,-1.0,0.13759719243068183,0.627469303088796,2015.839525985907
SampleA other,780,16.499126,6.7346826,57243.4048353675,1.0,0.07414901569740615,-0.4621918957447796,2015.6027510893018
SampleA other,7729,14.160632,3.1509163,56132.7613226425,1.0,0.4429978900792366,0.15184624690625081,2012.5619748737645
SampleA other,250,21.742075,5.4158134,57068.700174557496,-1.0,0.12594011290173648,-1.1280870638243574,2015.1244357961875
SampleA other,340,22.13811,2.3216233,56113.8484904,-1.0,0.09946216969361472,-0.9508296309565596,2012.5101943611226
SampleA other,874,18.578136,4.22528,58314.68276282,1.0,0.17078300243655908,-0.5752939450868061,2018.535750206215
SampleA other,103,19.23342,2.8350813,56138.993756205,-1.0,0.09940448060039742,-0.5654049689396456,2012.5790383468993
SampleA other,7674,12.731776,-0.5269109,56751.13439669,1.0,0.16187454296702997,0.6401129486811727,2014.2549880812867
SampleA other,7561,14.846304,0.44938478,57146.698525592496,-1.0,0.1569830952634308,0.2569429255581159,2015.3379836429638
SampleA other,552,11.231698,0.17636104,57110.318168787504,-1.0,0.06619671773249534,0.8058674060738819,2015.238379654449
SampleA other,214,14.084749,-1.0125389,56884.367094467496,1.0,0.07554811118532169,0.4793151814596117,2014.6197593277686
SampleA other,168,16.329233,7.5352516,57653.15595931,1.0,0.25457304547415627,-0.49820178781777186,2016.724588526516
SampleA other,424,18.970797,6.269577,57146.5733950375,1.0,0.11935197221922567,-0.7880167757406057,2015.3376410541753
SampleA other,7777,13.302357,-1.3928368,58218.627553402504,1.0,0.28801071543580997,0.622539535391119,2018.272765375503
SampleA other,7193,18.264946,4.648973,57300.2755494125,-1.0,0.08255686817580071,-0.5617260542154613,2015.7584546185146
SampleA other,566,18.565931,1.7600721,56978.37658118,1.0,0.13652425827664,-0.3861795331738747,2014.8771432749622
SampleA other,7858,17.530945,7.3307867,57637.566928340006,-1.0,0.23806383499332176,-0.6582623938933897,2016.6819080858043
SampleA other,7609,9.9709425,-1.4512792,58208.1558487375,1.0,0.07092243138419575,1.113777175389456,2018.2440954106435
SampleA other,837,19.801264,7.044679,56867.49508879249,-1.0,0.4678870795624475,-0.9682671341110982,2014.573566293751
SampleA other,7800,10.572516,2.0654721,56879.4528605675,-1.0,0.21235173616449227,0.7586357016894443,2014.6063048886174
SampleA other,820,15.069921,5.293526,58608.6781626125,1.0,0.47935377735710943,-0.14383864273882035,2019.34066574295
SampleA other,7224,16.229767,9.1963005,57209.39458775,1.0,0.15592460382869702,-0.6098904999597906,2015.5096361060916
SampleA other,785,18.286978,3.6075113,56968.992630015,1.0,0.17070916482152046,-0.4858048350358888,2014.851451416879
SampleA other,7786,15.110056,4.997302,56875.8027511675,1.0,0.3108890265810283,-0.1271932517847228,2014.5963114337235
SampleA other,7846,10.243998,-2.1261008,56899.053126269995,1.0,0.11632011000659298,1.1251571070945465,2014.659967491499
SampleA other,125,17.335855,5.772602,58429.9312481175,-1.0,0.06432165755457007,-0.5113488901380115,2018.8512833624025
SampleA other,203,16.51313,6.093723,57608.0191047825,-1.0,0.1932485267760191,-0.41553172749111944,2016.6010105538194
SampleA other,675,3.1542563,-1.57958,57425.843524285,-1.0,0.013924974820025051,2.1196020470915844,2016.102240997358
SampleA other,1546,13.242236,-0.8832506,56906.317226977495,1.0,0.08502411362773334,0.5926011816977608,2014.6798555153389
SampleA other,969,19.768784,1.3236935,56126.452549187496,1.0,0.14578132289956858,-0.5287837595219348,2012.544702393395
SampleA other,540,8.723115,-2.9095008,57663.60436174751,1.0,0.06542255282600844,1.4069237544476105,2016.7531946933539
SampleA other,256,22.14123,8.728868,56747.3486414625,-1.0,0.9393863550939971,-1.4381716210150708,2014.2446232483574
SampleA other,8046,18.511566,2.615015,57308.900217755,1.0,0.40185447002400526,-0.4432026034003066,2015.782067673525
SampleA other,658,16.429462,0.27752042,56139.4866499925,1.0,0.16518265846065552,0.03866693560524812,2012.5803878165434
SampleA other,315,18.208769,5.5692635,58696.9270048575,1.0,0.10518723641106971,-0.6234501090381899,2019.582277905154
SampleA other,565,19.867563,3.4733307,58687.114722285,1.0,0.23292305195209048,-0.706568436600583,2019.5554133395892
SampleA other,4098,20.452702,3.6177034,57248.256179117496,1.0,0.04379388232753849,-0.8030416313752425,2015.6160333446064
SampleA other,352,23.11305,3.9816532,56873.7612371875,1.0,0.15916615861219952,-1.2194364421244663,2014.5907220730664
SampleA other,807,17.182987,8.222627,57721.046001325,-1.0,0.328581259332899,-0.6751885764347324,2016.9104613314853
SampleA other,651,20.560951,6.206647,58713.771682039995,-1.0,0.08744935441437765,-1.0155929574407936,2019.6283961178372
SampleA other,7732,11.232886,-0.1820695,58690.35309384,1.0,0.06976316548994276,0.8329309240237626,2019.5642795177002
SampleA other,6597,15.918081,4.9036126,58550.1547439775,1.0,0.3653377600618719,-0.2381449166071703,2019.1804373551745
SampleA other,8011,3.3315668,-0.53310007,58081.5489269725,-1.0,0.19614612379207244,2.0141709493809175,2017.8974645502328
SampleA other,441,15.747815,4.060752,58208.35547853,1.0,0.2709898143860332,-0.1492162020004652,2018.2446419672278
SampleA other,912,22.004902,8.263356,56890.2702899925,-1.0,0.41116624465730356,-1.3828767263673538,2014.6359213962833
SampleA other,62,19.519197,8.439986,57406.471906822495,-1.0,0.12419446934270496,-1.0330799137306463,2016.0492043992401
SampleA other,136,17.913054,9.493303,56748.830026565,-1.0,0.10620216110953189,-0.8784268101331594,2014.2486790597263
SampleA other,5681,8.397886,-1.9889733,58588.021464657504,1.0,0.04224173101197743,1.3844964016580932,2019.2841107861943
SampleA other,131,21.032095,2.154633,57530.11683159,1.0,0.15500909365957757,-0.7765257117376663,2016.3877257538397
SampleA other,8022,2.14916,-2.234293,58707.622851895,1.0,0.0935689268855098,2.3162214278383493,2019.6115615383846
SampleA other,525,18.249771,5.2317643,57835.564623244994,-1.0,0.08826983535636392,-0.6037949071881504,2017.2239962306503
SampleA other,8085,18.746641,8.798431,57459.206312985,-1.0,0.024674553191367795,-0.9474298489697713,2016.1935833346613
SampleA other,266,17.572271,3.514477,58598.372094775,1.0,0.35222897904387657,-0.37429996425590256,2019.3124492670088
SampleA other,8072,8.993356,-3.282984,56892.473619284996,1.0,0.12399816006137958,1.3958162652300274,2014.6419537831212
SampleA other,72,18.750034,2.7438333,58700.2305336875,1.0,0.3932811516726467,-0.4878371800269635,2019.5913224741616
SampleA other,586,15.953079,5.339171,57252.4410690875,1.0,0.09493418828782853,-0.2763569857654575,2015.6274909489048
SampleA other,7795,12.543261,-3.22404,56895.69929812,1.0,0.24018470116621268,0.872614000032764,2014.6507852104587
SampleA other,885,11.920472,0.42457038,56728.752961164995,1.0,0.04007331091116499,0.6863602049197013,2014.1937110504175
SampleA other,7671,20.909004,2.494712,56135.830552947504,-1.0,0.22659387482775495,-0.784381853456749,2012.570377968371
SampleA other,264,17.26253,6.4425087,58517.47860128,-1.0,0.10877966147251852,-0.5515405782675594,2019.0909749521697
SampleA other,1842,16.085752,3.6885636,57306.405087654995,-1.0,0.09550916320925519,-0.17031403219437474,2015.7752363796167
SampleA other,102,21.43756,2.6054907,56738.16449299,1.0,0.10759552402555946,-0.8700341592421634,2014.2194784202327
SampleA other,6135,20.380331,5.253058,57598.38833036,1.0,0.1305412223418098,-0.916737040748387,2016.5746429304859
SampleA other,8010,18.056303,9.451708,57071.91854842,-1.0,0.14050751225946786,-0.8961979965351056,2015.1332472236002
SampleA other,917,17.974657,9.533406,58621.89329489,-1.0,0.15519169541499792,-0.890475855536472,2019.376846803258
SampleA other,8105,11.0960655,0.5110865,58165.974235585,-1.0,0.06960226323902119,0.8002506823209502,2018.1286084478713
SampleA other,7604,15.221257,-1.6847773,56138.0742798475,1.0,0.1883829302500726,0.36432846207038977,2012.5765209578303
SampleA other,461,22.898485,2.587439,56750.775950975,1.0,0.015814304294148374,-1.082137298110479,2014.254006710404
SampleA other,877,15.2098875,5.7064137,57244.057365775,-1.0,0.6825129489175397,-0.19566628932367633,2015.6045376201916
SampleA other,3664,9.218917,2.249591,57321.8497570775,-1.0,0.16895516871012853,0.9424365978321736,2015.8175215799522
SampleA other,4004,1.2434796,-0.40335208,57782.717096270004,1.0,0.04196830214474623,2.3094291781627665,2017.0793075873237
SampleA other,682,19.24485,4.14744,58390.786444385,-1.0,0.2658952248440728,-0.6668012036894165,2018.7441107306913
SampleA other,893,19.404882,4.323969,58602.397919205,-1.0,0.120936036196719,-0.7036000018610361,2019.3234713735935
SampleA other,831,21.55326,5.451593,58020.101798215,-1.0,0.279805452037072,-1.1032157205108388,2017.729231480397
SampleA other,1093,12.081205,5.1039686,57729.99712184,-1.0,0.053482510211566525,0.30728625077889477,2016.934968163833
SampleA other,7865,10.695506,-1.3164481,58736.0288388475,1.0,0.194911526650798,0.9976559063284713,2019.689332892122
SampleA other,857,12.829696,-0.30621487,57579.4204413,1.0,0.2717822952595308,0.6090338987605186,2016.5227116804929
SampleA other,268,16.175484,2.082831,57853.1138875775,1.0,0.10139213928665813,-0.06140643966964456,2017.2720434978166
SampleA other,116,20.081404,3.551883,56866.5907009,1.0,0.10057645826408872,-0.7437847298055653,2014.5710902146475
SampleA other,433,15.825,1.8954291,56123.422888255,-1.0,0.14462630700097803,0.004048025606517326,2012.5364076338262
SampleA other,695,19.603338,7.982378,56743.9124082,-1.0,0.3034221677339257,-1.0106012566994897,2014.2352153544148
SampleA other,869,14.581344,6.448024,58194.3825216475,1.0,0.9438012351078573,-0.16017648205976584,2018.2063860962287
SampleA other,677,20.083643,2.153703,56118.424292825,-1.0,0.17026444700477505,-0.6378642969663765,2012.5227222253936
SampleA other,523,16.64691,3.8364086,58569.033186565,1.0,0.08472275136793289,-0.26354690880546766,2019.2321237140725
SampleA other,362,13.343408,4.249706,57588.7089911325,-1.0,0.2967329675779555,0.18776459513405325,2016.548142343963
SampleA other,42,7.2211456,-4.038007,56915.23077473,1.0,0.09236938370521389,1.712151284488128,2014.7042594790692
SampleA other,7562,13.14458,-0.1239041,56788.773628582494,1.0,0.23491856370662528,0.5491682903778599,2014.3580386819508
SampleA other,7870,19.03472,6.126764,58729.9615408925,-1.0,0.15703877113654247,-0.7865050524161012,2019.67272153564
SampleA other,6018,13.619078,4.5471554,56777.22080182,-1.0,0.4090741090865452,0.12487968129027079,2014.3264087661055
SampleA other,8043,6.860585,-4.0229287,56757.832717885,1.0,0.021720801929010197,1.7636917172368003,2014.273327085243
SampleA other,504,21.200787,6.565184,56123.745244655,-1.0,0.2396944764920377,-1.1363329777744904,2012.5372901975497
SampleA other,237,20.848053,4.4252853,57515.04474534,1.0,0.09644541176729227,-0.9221796374009726,2016.3464606306366
SampleA other,1601,12.602406,1.8912882,58183.682056980004,1.0,0.05883784583581238,0.47525810979939725,2018.177089820616
SampleA other,501,15.649705,6.1109614,56132.73859381,1.0,0.27214555956899145,-0.29067533680863544,2012.5619126456127
SampleA other,2174,16.130836,6.1208777,56883.51208514749,1.0,0.21191188558131324,-0.3617332278227784,2014.617418439829
SampleA other,756,22.331774,4.943569,56729.262948585,-1.0,0.10843185545591812,-1.1783698887199814,2014.1951073198768
SampleA other,8097,2.6949599,-3.025847,58401.64818083,1.0,0.012273537624642202,2.2966175900533297,2018.773848544367
SampleA other,144,19.446398,5.6262846,58589.657152695,-1.0,0.17339125695563515,-0.8086293216429874,2019.2885890559753
SampleA other,982,21.661121,2.4168828,56859.0418155825,1.0,0.092361623581205,-0.8883692836522573,2014.550422493039
SampleA other,468,21.507612,9.203071,57036.445271339995,-1.0,0.37998603031690786,-1.3816200496772169,2015.0361266840246
SampleA other,7928,11.008038,0.7799355,58362.764151715,-1.0,0.11574113375299894,0.7926837161925481,2018.6673898746476
SampleA other,2828,19.364092,3.5029426,57209.051236477506,-1.0,0.09226167990900352,-0.6352499007979265,2015.5086960615401
SampleA other,470,15.744903,4.146402,56787.85597256,1.0,0.11713337873383145,-0.15529922917515737,2014.3555262766872
SampleA other,662,19.169964,6.5534086,57426.16631200499,-1.0,0.11380623089596052,-0.8386880185616377,2016.1031247419712
SampleA other,672,15.853788,1.7836446,58044.421444935,-1.0,0.09757883238989215,0.008335930373875497,2017.7958150443121
SampleA other,7686,11.98856,0.7469166,56121.17900022,-1.0,0.27071138471564393,0.6519159082684676,2012.5302642032034
SampleA other,507,17.65567,5.4433603,58212.90081188,1.0,0.14348994322933378,-0.533062194349858,2018.257086411718
SampleA other,7681,11.835282,0.6240098,58222.095984265005,-1.0,0.047521419060477355,0.6836530437330808,2018.28226142167
SampleA other,7847,22.78041,3.8642254,57256.4265262725,1.0,0.23585541670095211,-1.16190672446859,2015.638402535996
SampleA other,7560,9.712728,-1.8298597,56138.0742798475,1.0,0.11149130891435607,1.1802765842368919,2012.5765209578303
SampleA other,749,15.828442,8.662238,58560.1684268425,1.0,0.3987695519821423,-0.5106642750249719,2019.2078533246886
SampleA other,439,18.926006,7.4255247,58615.302280755,-1.0,0.09240729515222225,-0.869312162642782,2019.3588015900204
SampleA other,7570,20.80008,4.5045166,57334.969378257505,-1.0,0.07203346853511987,-0.9211904551026769,2015.8534411451267
SampleA other,328,22.324774,4.4116974,57246.287980875,-1.0,0.03825913717280366,-1.1369301405748051,2015.610644711499
SampleA other,7041,21.622744,1.9138595,57103.6313023075,1.0,0.07640264244501059,-0.8445368114161858,2015.2200720117933
SampleA other,7361,21.534035,8.48251,56887.477693730005,-1.0,0.25358316133409403,-1.3307256792372482,2014.628275684408
SampleA other,145,19.98821,0.7322549,57777.150316605,-1.0,0.02220555208651165,-0.51590358761585,2017.0640665752362
SampleA other,7809,14.766448,-2.2546172,58735.260005447504,1.0,0.20755149170403298,0.4740886569315737,2019.6872279409924
SampleA other,7705,10.341262,-0.81445336,58017.51748442,-1.0,0.15453200602350656,1.0112725909867806,2017.7221560148391
SampleA other,396,16.533253,5.5286274,58337.962861834996,1.0,0.220050061364933,-0.37553058663642275,2018.5994876436278
SampleA other,3734,7.136778,-0.34314403,56798.65069153,-1.0,0.0792414899880842,1.4437069554631448,2014.385080606516
SampleA other,7883,17.829807,7.310198,56735.201275055,-1.0,0.12404859220203376,-0.7003685011757708,2014.2113655716769
SampleA other,7650,11.357274,-0.6733553,56748.6324937375,-1.0,0.09756461137897851,0.8520877384628754,2014.248138244319
SampleA other,7919,1.9432812,-0.14908491,58537.822574865,-1.0,0.023522561201203586,2.1878502558509725,2019.1466737162627
SampleA other,7633,17.008589,3.6074963,56137.64505507,1.0,0.21610880429172918,-0.2990015346095059,2012.5753458044353
SampleA other,487,22.185034,3.6377175,56914.8033649375,1.0,0.061059933930919914,-1.0576962193206227,2014.7030892948324
SampleA other,977,16.001072,6.8024507,57851.1167796775,-1.0,0.12406788011285126,-0.39456439578676983,2017.2665757143805
SampleA other,526,3.374581,-0.58071697,57128.5805626025,1.0,0.09794762489260672,2.0115039862077526,2015.2883793637304
SampleA other,5031,15.660312,5.8189864,57033.980454605,1.0,0.3810988631480706,-0.27003810424857166,2015.0293783835866
SampleA other,19,15.992716,3.2895072,56729.262948585,1.0,0.7440248166245027,-0.1263950551798065,2014.1951073198768
SampleA other,7665,20.753359,8.089234,58744.3853229325,-1.0,0.2526630522561606,-1.1867658676108899,2019.7122116986516
SampleA other,110,16.482632,5.510855,56949.158593265,1.0,0.21666046056420063,-0.3667831658554396,2014.7971487837508
SampleA other,33,17.690464,6.116032,56907.566698575,1.0,0.09214104582150516,-0.589262677826063,2014.6832763821355
SampleA other,482,17.793558,1.2418453,58590.36047211,1.0,0.1593016448124688,-0.2339379788910785,2019.2905146395892
SampleA other,7824,9.888057,-2.166009,56734.147777195,1.0,0.04102539928286564,1.1802009299512954,2014.2084812517317
SampleA other,7675,11.901708,-3.2444487,56753.751317255,1.0,0.17448760633909477,0.9679105673625256,2014.2621528193156
SampleA other,533,18.443077,1.2054871,58432.40125607,1.0,0.14280176855914453,-0.32608484997238574,2018.8580458756194
SampleA other,7746,17.267551,3.3555424,56130.121318175006,1.0,0.1882398039733533,-0.31769590459446295,2012.5547469354551
SampleA other,661,18.190603,3.0191956,56870.2413887825,1.0,0.10844035376031658,-0.427016151751744,2014.5810852533402
SampleA other,1887,8.512036,-3.353908,57134.2311649425,1.0,0.04362111158921252,1.4715377444548916,2015.3038498697947
SampleA other,640,19.363567,6.23607,56124.4780123175,-1.0,0.6112460180598439,-0.8428633501370696,2012.5392964060711
SampleA other,922,15.68818,1.3831017,56766.0465217725,1.0,0.05016153272064071,0.06297231185838666,2014.2958152546817
SampleA other,7804,12.033928,-2.674477,56913.5540196425,1.0,0.22925717243627214,0.9052780609498698,2014.699668773833
SampleA other,447,17.012669,7.163878,58520.52105646,-1.0,0.12679508894869904,-0.5698469186946808,2019.099304740479
SampleA other,7797,10.303648,3.7939854,56883.5973569225,-1.0,0.4274789424281644,0.6665739193855782,2014.6176519012251
SampleA other,944,20.076015,4.3386297,58663.073128365,1.0,0.14221692747128659,-0.8027821002904869,2019.4895910427515
SampleA other,7634,21.229467,9.859145,56788.773628582494,-1.0,0.6730364194521481,-1.390831659037041,2014.3580386819508
SampleA other,3248,20.958763,1.8540784,58724.95739949,1.0,0.15034004366493892,-0.7429710892743245,2019.6590209431622
SampleA other,1879,8.037483,-2.0462148,57132.2778327475,1.0,0.04112229989580337,1.4415093820562332,2015.298501937707
SampleA other,838,18.10328,6.609799,58555.3923293025,1.0,0.04244788256190964,-0.6871059509894192,2019.1947770822792
SampleA other,430,19.560793,6.705355,57499.382382979995,-1.0,0.08194507815679788,-0.9073435591921394,2016.303579419521
SampleA other,797,20.752071,8.260252,58046.122881412506,1.0,0.29460045962020637,-1.1995733071701553,2017.8004733235114
SampleA other,1792,19.920132,3.6534045,56845.899419087495,-1.0,0.04968339764469075,-0.7279337774474629,2014.5144405724504
SampleA other,867,16.898283,6.890796,57469.03847908,-1.0,0.10805080707127722,-0.5323809995764808,2016.2205023383435
SampleA other,2800,14.403539,-1.5852835,58606.17593967,1.0,0.3047566507725121,0.4762554221190449,2019.3338150298973
SampleA other,726,16.761253,9.92341,58194.349954825,1.0,0.5002667268481827,-0.7428058817076336,2018.206296933128
SampleA other,764,15.961772,7.3025584,57476.66937673,-1.0,0.18585911518612275,-0.4268249079286743,2016.241394597481
SampleA other,7635,9.725369,-1.1859592,57510.6827146775,1.0,0.11844099232440951,1.1294994872589093,2016.3345180415538
SampleA other,7802,20.526075,2.4831066,56874.421229565,1.0,0.14956123652938827,-0.727545188276688,2014.5925290337166
SampleA other,172,16.767036,8.85061,57463.450592405,-1.0,0.23703672187186786,-0.6621289130446729,2016.205203538412
SampleA other,856,13.148554,4.216348,57249.604165365,-1.0,0.7036816234226297,0.21877213732334452,2015.619723929815
SampleA other,7944,5.475383,-1.3025367,56892.473619284996,-1.0,0.06518346984403597,1.7593793224433192,2014.6419537831212
SampleA other,6506,21.194641,7.0869327,57577.1275543525,-1.0,0.18779600617816997,-1.1750825532012346,2016.5164340981587
SampleA other,475,17.175476,10.126635,57850.49489586,-1.0,0.03743195087715924,-0.8187764833851663,2017.2648730892813
SampleA other,401,16.638113,6.4662375,56986.395793535004,-1.0,0.07300176573436472,-0.4621019819402576,2014.8990986818208
SampleA other,408,6.5819387,-1.1844475,56881.686914732505,-1.0,0.024859871697154534,1.5887123857058933,2014.6124213955716
SampleA other,7890,12.316823,-1.7310208,57822.23482316,1.0,0.14893378098285978,0.792247395231772,2017.1875012269952
SampleA other,151,16.787792,4.6563954,57443.148592779995,-1.0,0.2740026593766607,-0.3464437638175869,2016.1496196927583
SampleA other,573,17.39837,8.88814,56141.350463617506,1.0,0.33567286129651785,-0.7572332948549407,2012.5854906601437
SampleA other,460,19.309847,3.4281466,57329.26051387,1.0,0.16136074720983246,-0.6216397104522497,2015.8378111262696
SampleA other,871,15.084723,7.1761703,56121.344030370004,1.0,0.48026323699290485,-0.28906356826525414,2012.5307160311295
SampleA other,7653,15.902632,7.453406,56754.2451339375,1.0,0.09978974875114267,-0.42964608673265064,2014.2635048157083
SampleA other,307,21.731224,2.1556273,57037.00374415,-1.0,0.05859534648959771,-0.878760163606498,2015.0376556992471
SampleA other,572,17.547554,4.0390663,56881.5553430725,1.0,0.12164549001282535,-0.410551744637183,2014.6120611719987
SampleA other,942,19.184015,1.1763942,58729.4382456925,-1.0,0.12765511693379714,-0.4321422381597843,2019.6712888314648
SampleA other,766,20.260923,5.0678196,57097.524552135,-1.0,0.23786624656741598,-0.8852125205827943,2015.2033526410266
SampleA other,782,15.238967,7.045425,57453.636005482505,1.0,0.2520257123060756,-0.30166685293284945,2016.1783326638808
SampleA other,164,14.201935,3.2996244,56872.3135308475,-1.0,0.3301606257774999,0.13451060627169856,2014.5867584691239
SampleA other,3707,17.57067,6.9411173,58598.930793,1.0,0.2065560672709764,-0.6344561829222959,2019.313978899384
SampleA other,156,21.347353,5.471383,56897.8994557425,-1.0,0.11321832770594095,-1.0746317926046245,2014.6568089137372
SampleA other,7620,12.1866665,-1.1037244,58602.6243858975,1.0,0.16956606641704705,0.763598055700793,2019.3240914056057
SampleA other,3140,19.990742,3.7818153,58160.2181832,1.0,0.1207345946222134,-0.748009457265383,2018.1128492353182
SampleA other,7753,5.6530795,-1.7571913,57135.703210482505,-1.0,0.026045248730098357,1.7679629313561571,2015.307880110835
SampleA other,7568,13.00748,-1.5126472,56788.773628582494,1.0,0.11334368945992121,0.6747322601243617,2014.3580386819508
SampleA other,7638,8.751813,0.40800786,56139.856694085,-1.0,0.12027671059670282,1.1506330578984134,2012.5814009420533
SampleA other,243,21.88474,3.2332788,57801.0539092625,-1.0,0.06757625610714753,-0.9830830607417885,2017.1295110452088
SampleA other,319,13.11643,2.1162257,57674.44545682501,1.0,0.17345053702425264,0.38305434547327827,2016.7828759940453
SampleA other,4944,17.475517,5.9976926,57539.74935396,1.0,0.20542176183358704,-0.5488613534707335,2016.4140981627927
SampleA other,8086,19.382822,7.92157,56740.4726314575,-1.0,0.22579250555313182,-0.9737579799601341,2014.2257977589527
SampleA other,7814,19.065693,2.9597003,56874.421229565,-1.0,0.07395404415741734,-0.5503659694300556,2014.5925290337166
SampleA other,652,20.040504,8.607975,57577.48792199,-1.0,0.1478101731269656,-1.122020379961108,2016.5174207309788
SampleA other,553,7.4780507,-3.976434,57042.2269604975,1.0,0.07236353452162346,1.6699325874414306,2015.0519560862354
SampleA other,8060,5.2754383,-4.178994,56805.657245805,1.0,0.028429472868071206,2.007177654601051,2014.404263506653
SampleA other,1481,18.165295,6.916361,58349.741908677504,-1.0,0.12796806708377698,-0.7194634002722005,2018.631736916297
SampleA other,7878,10.687229,0.8366921,57983.115228085,-1.0,0.16818401997453392,0.8352483908529896,2017.6279677702532
SampleA other,568,21.019306,4.2689767,58245.7246073675,-1.0,0.19423512759255573,-0.9353257764186476,2018.3469530660302
SampleA other,317,20.022654,6.476841,58540.247009030005,1.0,0.13336495741907783,-0.9574673559465028,2019.1533114552499
SampleA other,329,22.731178,5.657991,56116.8812405,-1.0,0.27092030301837344,-1.2910209172386122,2012.518497578371
SampleA other,7683,7.717585,0.7923751,56131.44130534,-1.0,0.04264792577298222,1.2725496166037333,2012.5583608633538
SampleA other,644,16.011782,1.0578041,58217.94326452,1.0,0.043433876200654996,0.040405927587135015,2018.2708918946475
SampleA other,605,19.19627,8.988737,58186.365196022496,-1.0,0.11527910625738357,-1.027592371114486,2018.1844358549556
SampleA other,7811,11.877433,-2.999251,58693.5257457475,1.0,0.13872374493560896,0.952825149123785,2019.5729657652225
SampleA other,521,16.92866,4.23195,56741.3901514125,1.0,0.3861801899637883,-0.33477425544526745,2014.2283097916838
