idx,name,ra,dec,n_spec,n_sdss,n_desi,mjd_first,mjd_last,years_since_last_spec,baseline_yr,surveys,mjd_list,class_list,subclass_list,class_change_flag,broadline_change_flag,last_class,last_subclass,z_spec_median,r_nmgy_last_sdssv,mjd_last_sdssv
138,J122013.56+520206.3,185.0565,52.03508333333333,22,22,0,52374.0,60052.0,3.380599337345609,21.021218343600275,BHM|eboss|sdss,52374|57423|59256|59256|59291|59291|59335|59336|59338|59338|59364|59365|59366|59370|59370|59731|59731|59975|59976|59976|60052|60052,?|?|QSO|QSO|QSO|QSO|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?,||BROADLINE|BROADLINE|BROADLINE|BROADLINE||||||||||||||||,False,False,?,,0.2770978,8.221821,59291.0
139,J122334.95+281544.0,185.895625,28.26222222222222,3,3,0,56356.0,59265.0,5.5352879068185725,7.964407939767283,BHM|boss,56356|59265|59265,?|QSO|QSO,|BROADLINE|BROADLINE,False,False,QSO,BROADLINE,2.269296,1.477318,59265.0
140,J132457.29+480241.3,201.2387083333333,48.044805555555556,8,8,0,52759.0,59346.0,5.313521993060872,18.034223134839152,BHM|boss|sdss,52759|56805|59316|59317|59317|59345|59346|59346,?|?|?|?|?|?|?|?,|||||||,False,False,?,,,,
141,J133244.09+141943.5,203.1837083333333,14.32875,7,7,0,53847.0,59351.0,5.299832739125212,15.069130732375086,BHM|sdss,53847|59292|59292|59310|59310|59351|59351,?|QSO|QSO|QSO|QSO|?|?,|BROADLINE|BROADLINE|BROADLINE|BROADLINE||,False,False,?,,0.60095175,9.426849,59310.0
142,J135157.54+533839.6,207.98974999999996,53.644333333333336,5,5,0,56426.0,59339.0,5.332686948570797,7.975359342915811,BHM|boss,56426|59315|59315|59339|59339,?|QSO|QSO|?|?,|BROADLINE|BROADLINE||,False,False,?,,1.522713,24.3495,59315.0
143,J135415.55+515925.9,208.56479166666665,51.99052777777778,7,6,1,52465.0,59600.53811023,4.616634627612545,19.536038631704315,BHM|eboss|main|sdss,52465|57427|59315|59315|59339|59339|59601,?|?|QSO|QSO|?|?|QSO,||BROADLINE|BROADLINE|||,False,True,QSO,,0.319983,8.408953,59315.0
144,J135544.26+531805.2,208.93441666666664,53.30144444444444,8,6,2,52465.0,59387.01156968334,5.201238434721822,18.95143482459504,BHM|boss|main|sdss|special,52465|56426|59315|59315|59339|59339|59356|59387,?|?|QSO|QSO|?|?|QSO|QSO,||BROADLINE|BROADLINE||||,False,True,QSO,,1.574103158071276,29.68096,59315.0
145,J135704.22+553414.8,209.26758333333328,55.57077777777778,7,7,0,56487.0,59342.0,5.324473396209401,7.816563997262149,BHM|boss,56487|59281|59281|59312|59312|59342|59342,?|QSO|QSO|QSO|QSO|?|?,|BROADLINE|BROADLINE|BROADLINE|BROADLINE||,False,False,?,,0.491925,6.889894,59312.0
146,J135726.62+553736.0,209.3609166666666,55.626666666666665,7,7,0,57428.0,59342.0,5.324473396209401,5.240246406570842,BHM|eboss,57428|59281|59281|59312|59312|59342|59342,?|QSO|QSO|QSO|QSO|?|?,|BROADLINE|BROADLINE|BROADLINE|BROADLINE||,False,False,?,,2.3723305,24.99109,59312.0
147,J135750.26+614309.0,209.45941666666664,61.719166666666666,16,16,0,56419.0,60060.0,3.358696531048552,9.96851471594798,BHM|boss,56419|59280|59280|59309|59309|59340|59340|59380|59381|59381|59789|59789|60056|60057|60060|60060,?|QSO|QSO|QSO|QSO|?|?|?|?|?|?|?|?|?|?|?,|BROADLINE|BROADLINE|||||||||||||,False,True,?,,0.7380462,4.143093,59309.0
148,J135925.58+612603.8,209.8565833333333,61.43438888888888,10,10,0,56419.0,59381.0,5.217697215511249,8.109514031485284,BHM|boss,56419|59280|59280|59309|59309|59340|59340|59380|59381|59381,?|QSO|QSO|QSO|QSO|?|?|?|?|?,|BROADLINE|BROADLINE|AGN BROADLINE|AGN BROADLINE|||||,False,False,?,,0.5032113,2.867576,59309.0
149,J140037.13+622132.9,210.15470833333333,62.35913888888889,10,10,0,52353.0,59381.0,5.217697215511249,19.241615331964407,BHM|sdss,52353|59280|59280|59309|59309|59340|59340|59380|59381|59381,?|GALAXY|GALAXY|GALAXY|GALAXY|?|?|?|?|?,|AGN|AGN|AGN|AGN|||||,False,False,?,,0.07541311,124.6552,59309.0
150,J140104.00+633733.2,210.26666666666665,63.62588888888889,10,10,0,56396.0,59381.0,5.217697215511249,8.172484599589323,BHM|boss,56396|59280|59280|59309|59309|59340|59340|59380|59381|59381,?|QSO|QSO|QSO|QSO|?|?|?|?|?,|BROADLINE|BROADLINE|BROADLINE|BROADLINE|||||,False,False,?,,1.69931,1.688907,59309.0
151,J140219.42+554556.4,210.58091666666664,55.76566666666667,7,7,0,56487.0,59342.0,5.324473396209401,7.816563997262149,BHM|boss,56487|59281|59281|59312|59312|59342|59342,?|QSO|QSO|QSO|QSO|?|?,||||||,False,False,?,,0.7631871,1.33804,59312.0
152,J140515.59+542458.0,211.3149583333333,54.41611111111111,7,7,0,53088.0,59342.0,5.324473396209401,17.12251882272416,BHM|sdss,53088|59281|59281|59312|59312|59342|59342,?|QSO|QSO|QSO|QSO|?|?,|BROADLINE|BROADLINE|AGN BROADLINE|AGN BROADLINE||,False,False,?,,0.082297575,79.50903,59312.0
153,J140836.66+620103.9,212.15274999999997,62.01775,10,10,0,56419.0,59381.0,5.217697215511249,8.109514031485284,BHM|boss,56419|59280|59280|59309|59309|59340|59340|59380|59381|59381,?|QSO|QSO|QSO|QSO|?|?|?|?|?,|BROADLINE|BROADLINE|BROADLINE|BROADLINE|||||,False,False,?,,2.6164949999999996,4.512208,59309.0
154,J141144.12+531508.6,212.9338333333333,53.25238888888889,272,272,0,56388.0,60118.0,3.19990118539489,10.212183436002737,BHM|boss,56388|56397|56660|56664|56683|56686|56697|56715|56717|56720|56722|56726|56739|56745|56747|56749|56751|56755|56768|56772|56780|56782|56783|56795|56799|56804|56808|56813|56825|56829|56833|56837|57038|57050|57067|57082|57106|57127|57135|57159|57166|57185|57196|57428|57435|57451|57463|57481|57492|57510|57518|57544|57570|57576|57781|57789|57805|57817|57832|57843|57859|57874|57892|57901|57918|57934|58127|58174|58216|58230|58258|58289|58561|58587|58627|58657|58867|58895|59223|59223|59225|59226|59226|59227|59227|59229|59230|59230|59231|59231|59232|59232|59238|59238|59251|59252|59252|59253|59253|59254|59254|59255|59256|59256|59257|59257|59264|59264|59265|59265|59267|59268|59268|59280|59281|59281|59283|59284|59284|59289|59289|59291|59291|59292|59292|59293|59293|59294|59294|59296|59296|59308|59308|59311|59311|59313|59314|59314|59315|59315|59316|59317|59318|59318|59324|59324|59336|59337|59337|59338|59339|59339|59341|59342|59343|59343|59344|59345|59345|59347|59348|59348|59351|59352|59352|59363|59363|59366|59367|59367|59373|59373|59379|59380|59381|59381|59621|59621|59636|59636|59648|59648|59670|59670|59673|59675|59675|59693|59693|59701|59701|59720|59721|59722|59722|59724|59724|59726|59726|59729|59730|59730|59733|59733|59938|59939|59939|59964|59964|59970|59971|59971|59973|59974|59974|59992|59992|59999|60000|60000|60003|60003|60017|60018|60018|60027|60027|60028|60028|60030|60031|60031|60046|60046|60048|60049|60049|60051|60051|60053|60053|60055|60056|60056|60058|60058|60072|60073|60073|60075|60076|60076|60081|60083|60083|60086|60086|60088|60088|60104|60104|60106|60106|60108|60108|60110|60111|60111|60114|60114|60118|60118,?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|GALAXY|GALAXY|?|GALAXY|GALAXY|GALAXY|GALAXY|?|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|?|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|?|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|?|GALAXY|GALAXY|?|GALAXY|GALAXY|?|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|GALAXY|?|GALAXY|GALAXY|GALAXY|GALAXY|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?,|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,False,False,?,,0.9236065,-0.02997152,59315.0
155,J141634.37+515849.3,214.14320833333332,51.980361111111115,276,275,1,56415.0,60118.0,3.19990118539489,10.13826146475017,BHM|boss|sv3,56415|56448|56660|56664|56683|56686|56697|56715|56717|56720|56722|56726|56739|56745|56747|56749|56751|56755|56768|56772|56780|56782|56783|56795|56799|56804|56808|56813|56825|56829|56833|56837|57038|57050|57067|57082|57106|57127|57135|57159|57166|57185|57196|57428|57435|57451|57463|57481|57492|57510|57518|57544|57570|57576|57781|57789|57805|57817|57832|57843|57859|57874|57892|57901|57918|57934|58127|58174|58216|58230|58258|58289|58561|58587|58627|58657|58867|58895|59223|59223|59225|59226|59226|59227|59227|59229|59230|59230|59231|59231|59232|59232|59238|59238|59251|59252|59252|59253|59253|59254|59254|59255|59256|59256|59257|59257|59264|59264|59265|59265|59267|59268|59268|59280|59281|59281|59283|59284|59284|59289|59289|59291|59291|59292|59292|59293|59293|59294|59294|59296|59296|59308|59308|59311|59311|59312|59313|59314|59314|59315|59315|59316|59317|59318|59318|59324|59324|59336|59337|59337|59338|59339|59339|59341|59342|59343|59343|59344|59345|59345|59347|59348|59348|59351|59352|59352|59363|59363|59366|59367|59367|59370|59370|59373|59373|59376|59376|59379|59380|59381|59381|59637|59638|59638|59648|59648|59670|59670|59673|59675|59675|59693|59693|59701|59701|59720|59721|59722|59722|59724|59724|59726|59726|59729|59730|59730|59733|59733|59938|59939|59939|59964|59964|59970|59971|59971|59973|59974|59974|59992|59992|59999|60000|60000|60003|60003|60017|60018|60018|60027|60027|60028|60028|60030|60031|60031|60046|60046|60048|60049|60049|60051|60051|60053|60053|60055|60056|60056|60058|60058|60072|60073|60073|60075|60076|60076|60081|60083|60083|60086|60086|60088|60088|60104|60104|60106|60106|60108|60108|60110|60111|60111|60114|60114|60118|60118,?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|QSO|QSO|?|QSO|QSO|QSO|QSO|?|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|?|QSO|QSO|QSO|QSO|QSO|QSO|?|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|?|QSO|QSO|?|QSO|QSO|?|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|?|QSO|QSO|QSO|QSO|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?,||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||BROADLINE|BROADLINE||BROADLINE|BROADLINE|BROADLINE|BROADLINE||BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE||BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE||BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE||BROADLINE|BROADLINE||BROADLINE|BROADLINE||BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|||BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|||BROADLINE|BROADLINE|BROADLINE|BROADLINE|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,False,True,?,,0.9907091,6.961609,59315.0
156,J142310.50+045455.1,215.79374999999996,4.915305555555556,7,6,1,52049.0,60109.0,3.2245418424790793,22.067077344284737,BHM|main|sdss,52049|59351|59352|59352|59716|60109|60109,?|?|?|?|QSO|?|?,||||||,False,False,?,,0.6088530735858728,,
157,J142613.05+321212.3,216.55437499999996,32.20341666666667,4,3,1,55652.0,59373.19782625,5.239058403054034,10.18808439767282,BHM|boss|main,55652|59343|59343|59373,?|?|?|GALAXY,|||,False,False,GALAXY,,0.5232958982206182,,
158,J142651.49+351924.5,216.71454166666663,35.32347222222223,18,16,2,53144.0,60114.0,3.2108525885434185,19.082819986310746,BHM|main|sdss|sv3,53144|59283|59283|59313|59313|59316|59343|59343|59344|59345|59347|59347|59376|59376|59698|60109|60114|60114,?|QSO|QSO|QSO|QSO|QSO|?|?|?|?|?|?|?|?|QSO|?|?|?,|BROADLINE|BROADLINE|BROADLINE|BROADLINE|||||||||||||,False,True,?,,1.751136,12.0152,59313.0
159,J142813.06+045247.6,217.05441666666664,4.879888888888889,6,4,2,52027.0,59673.39638015,4.4171595559629955,20.934692348117725,BHM|main|sdss,52027|59351|59352|59352|59662|59673,?|?|?|?|QSO|QSO,|||||,False,False,QSO,,0.4464478779721111,,
160,J142835.15+305639.6,217.1464583333333,30.944333333333333,3,3,0,55652.0,59343.0,5.321735545422269,10.105407255304586,BHM|boss,55652|59343|59343,?|?|?,||,False,False,?,,,,
161,J143421.57+044137.2,218.589875,4.693666666666667,14,13,1,55682.0,60061.0,3.35595868026142,11.989048596851472,BHM|boss|main,55682|59284|59289|59289|59314|59315|59315|59347|59347|59375|59375|59393|60061|60061,?|?|QSO|QSO|?|QSO|QSO|?|?|?|?|QSO|?|?,||BROADLINE|BROADLINE||BROADLINE|BROADLINE|||||||,False,True,?,,0.9072956,5.515012,59315.0
162,J143438.23+034121.9,218.65929166666663,3.689416666666667,12,11,1,55682.0,59375.0,5.2341243202340415,10.11088295687885,BHM|boss|sv3,55682|59284|59289|59289|59314|59315|59315|59344|59347|59347|59375|59375,?|?|GALAXY|GALAXY|?|GALAXY|GALAXY|GALAXY|?|?|?|?,||STARFORMING|STARFORMING||||||||,False,False,?,,0.3317241,6.506904,59315.0
163,J143732.94+355947.1,219.38725,35.99641666666667,6,4,2,53115.0,59354.27372673,5.290869763820616,17.08220048386038,BHM|main|sdss,53115|59325|59326|59326|59354|59354,?|?|?|?|QSO|QSO,|||||,False,False,QSO,,0.3707355287423935,,
164,J144024.60+345624.2,220.10249999999996,34.94005555555555,11,10,1,55272.0,60076.0,3.3148909184544384,13.152635181382614,BHM|boss|main,55272|59325|59326|59326|59538|59672|59672|60031|60031|60076|60076,?|?|?|?|QSO|?|?|?|?|?|?,||||||||||,False,False,?,,0.7525744999722725,,
165,J144133.10+051633.5,220.38791666666663,5.275972222222222,14,13,1,55684.0,60061.0,3.35595868026142,11.983572895277208,BHM|boss|main,55684|59284|59289|59289|59314|59315|59315|59347|59347|59375|59375|59377|60061|60061,?|?|QSO|QSO|?|GALAXY|GALAXY|?|?|?|?|QSO|?|?,||BROADLINE|BROADLINE||||||||||,True,True,?,,0.7819473,0.0,59315.0
166,J144731.89+342921.1,221.88287499999996,34.48919444444444,5,4,1,58514.0,59687.34463057,4.378971327571487,3.212442520383294,BHM|eboss|main,58514|59325|59326|59326|59687,?|?|?|?|QSO,||||,False,False,QSO,,0.388384004754163,,
167,J153144.80+395542.2,232.93666666666664,39.92838888888889,7,5,2,53149.0,59742.23381486,4.228692931158058,18.051290389760446,BHM|main|sdss,53149|59354|59385|59386|59387|59387|59742,?|QSO|?|?|?|?|QSO,||||||,False,False,QSO,,0.7528587785111827,,
168,J155829.36+271714.2,239.6223333333333,27.287277777777778,15,15,0,52817.0,59387.0,5.201270110788457,17.987679671457904,BHM|sdss,52817|59296|59300|59301|59302|59304|59304|59328|59329|59329|59383|59384|59385|59387|59387,?|?|?|?|?|QSO|QSO|?|?|?|?|?|?|?|?,|||||BROADLINE|BROADLINE||||||||,False,False,?,,0.09049678,83.54285,59304.0
169,J160451.30+553223.5,241.21375,55.53986111111111,9,8,1,57897.0,60065.0,3.3450072771128916,5.935660506502396,BHM|OPEN_FIBER|eboss|sv3,57897|59328|59343|59343|59728|59731|59731|60065|60065,?|QSO|?|?|?|?|?|?|?,||||||||,False,False,?,,0.3131727808593122,,
170,J160541.37+335021.4,241.42237499999996,33.83927777777778,3,3,0,58251.0,59376.0,5.231386469446909,3.080082135523614,BHM|eboss,58251|59376|59376,?|?|?,||,False,False,?,,,,
171,J160730.23+560305.6,241.8759583333333,56.05155555555555,7,6,1,56430.0,59731.0,4.259449440015014,9.037645448323067,BHM|boss|eboss|sv3,56430|58253|59311|59343|59343|59728|59731,?|?|QSO|?|?|?|?,||||||,False,False,?,,0.7175703207568329,,
172,J160738.15+472349.1,241.90895833333332,47.396972222222225,5,5,0,57894.0,59381.0,5.217697215511249,4.071184120465435,BHM|eboss,57894|59379|59380|59381|59381,?|?|?|?|?,||||,False,False,?,,,,
173,J161003.12+543627.9,242.513,54.60775,13,12,1,56430.0,59731.0,4.259449440015014,9.037645448323067,BHM|boss|sv3,56430|56804|59318|59324|59324|59328|59343|59343|59344|59344|59728|59731|59731,?|?|?|?|?|GALAXY|?|?|?|?|?|?|?,||||||||||||,False,False,?,,0.2679146310195657,,
174,J161734.42+490211.9,244.39341666666667,49.03663888888889,3,3,0,57895.0,59383.0,5.212221513936985,4.073921971252567,BHM|eboss,57895|59383|59383,?|?|?,||,False,False,?,,,,
175,J161832.10+431129.6,244.63375,43.19155555555555,12,10,2,56076.0,59370.0,5.247813574169702,9.018480492813142,BHM|boss|sv3,56076|59310|59312|59312|59314|59339|59342|59342|59351|59351|59370|59370,?|?|GALAXY|GALAXY|GALAXY|GALAXY|?|?|?|?|?|?,|||||||||||,False,False,?,,0.505161709704431,5.28345,59312.0
176,J162829.18+432948.6,247.1215833333333,43.496833333333335,23,22,1,52057.0,60107.0,3.2300175440533434,22.039698836413415,BHM|sdss|sv3,52057|59310|59312|59312|59340|59342|59342|59351|59351|59370|59370|59708|59709|59709|59807|59817|59818|59818|60030|60031|60031|60107|60107,?|?|QSO|QSO|QSO|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?|?,||STARBURST BROADLINE|STARBURST BROADLINE|||||||||||||||||||,False,True,?,,0.26003,18.03365,59312.0
177,J163110.02+384457.4,247.79174999999995,38.74927777777778,14,13,1,52790.0,59689.45586456,4.3731910839301475,18.88968066956878,BHM|main|sdss,52790|59312|59312|59340|59340|59348|59350|59350|59354|59354|59373|59374|59374|59689,?|QSO|QSO|?|?|?|?|?|?|?|?|?|?|QSO,|BROADLINE|BROADLINE|||||||||||,False,True,QSO,,0.5839306,4.497294,59312.0
178,J163345.19+441150.1,248.43829166666663,44.19725,11,10,1,56097.0,59710.41410211,4.31581055675697,9.8929886436961,BHM|boss|main,56097|59310|59312|59312|59342|59342|59351|59351|59370|59370|59710,?|?|QSO|QSO|?|?|?|?|?|?|QSO,||BROADLINE|BROADLINE|||||||,False,True,QSO,,0.7683272,5.992304,59312.0
179,J164348.61+390939.1,250.9525416666666,39.16086111111111,4,3,1,56090.0,59379.33467821,5.222256618084835,9.00570753787816,BHM|boss|main,56090|59374|59374|59379,?|?|?|QSO,|||,False,False,QSO,,0.6753136294684154,,
180,J164407.45+491912.0,251.03104166666665,49.32,3,3,0,57186.0,59376.0,5.231386469446909,5.9958932238193015,BHM|eboss,57186|59376|59376,?|?|?,||,False,False,?,,,,
181,J165234.96+393733.4,253.14566666666667,39.62594444444444,4,3,1,56074.0,59710.43297253,4.315758892362727,9.95601087619438,BHM|boss|main,56074|59374|59374|59710,?|?|?|QSO,|||,False,False,QSO,,0.6416684189020391,,
182,J165252.60+360057.4,253.21916666666667,36.01594444444444,16,15,1,52409.0,60119.0,3.197163334607758,21.1088295687885,BHM|main|sdss,52409|59314|59315|59315|59339|59339|59345|59347|59347|59352|59352|59375|59375|59405|60119|60119,?|?|QSO|QSO|?|?|?|?|?|?|?|?|?|QSO|?|?,||STARBURST BROADLINE|STARBURST BROADLINE||||||||||||,False,True,?,,0.2818328,59.53199,59315.0
183,J170643.86+412109.1,256.68275,41.35252777777778,4,3,1,58041.0,59379.36074665,5.222185246585846,3.664232023682419,BHM|eboss|main,58041|59370|59370|59379,?|?|?|QSO,|||,False,False,QSO,,1.758559559257044,,
184,J211834.39+005322.2,319.64329166666664,0.8895,5,4,1,55469.0,59734.46058844,4.249974865230617,11.678194629541412,BHM|boss|main,55469|59371|59372|59372|59734,?|?|?|?|QSO,||||,False,False,QSO,,0.45187368730826,,
185,J212928.91+000415.9,322.3704583333333,0.0710833333333333,8,7,1,52945.0,60109.0,3.2245418424790793,19.613963039014372,BHM|main|sdss,52945|59159|59159|59370|59370|59479|60109|60109,?|QSO|QSO|?|?|QSO|?|?,|STARBURST BROADLINE|STARBURST BROADLINE|||||,False,True,?,,0.1801767,36.56287,59159.0
186,J213517.46+002020.4,323.82275,0.3389999999999999,7,7,0,55452.0,59820.0,4.015780719960256,11.958932238193018,BHM|boss,55452|59373|59374|59375|59375|59820|59820,?|?|?|?|?|?|?,||||||,False,False,?,,,,
187,J220946.60-003822.8,332.4441666666666,-0.6396666666666666,9,8,1,52964.0,59845.0,3.947334450281954,18.83915126625599,BHM|boss|main|sdss,52964|55499|59383|59385|59386|59386|59524|59845|59845,?|?|?|?|?|?|QSO|?|?,||||||||,False,False,?,,0.08925026858422326,,
188,J221003.68-005054.7,332.51533333333333,-0.8485277777777778,10,9,1,52525.0,59845.0,3.947334450281954,20.041067761806982,BHM|OPEN_FIBER|boss|main|sdss,52525|52813|55481|59383|59385|59386|59386|59484|59845|59845,?|?|?|?|?|?|?|QSO|?|?,|||||||||,False,False,?,,0.388719917723002,,
189,J221026.83-001721.1,332.61179166666665,-0.2891944444444444,6,5,1,55481.0,59524.08320434,4.825956751883595,11.069358533442848,BHM|boss|main,55481|59383|59385|59386|59386|59524,?|?|?|?|?|QSO,|||||,False,False,QSO,,0.449584275420164,,
190,J221055.80-001702.4,332.73249999999996,-0.284,5,5,0,55499.0,59386.0,5.204007961575589,10.642026009582478,BHM|boss,55499|59383|59385|59386|59386,?|?|?|?|?,||||,False,False,?,,,,
191,J221301.55-004714.9,333.2564583333333,-0.7874722222222222,6,5,1,58038.0,59486.20691031,4.929656393307279,3.9649744293223828,BHM|eboss|main,58038|59383|59385|59386|59386|59486,?|?|?|?|?|QSO,|||||,False,False,QSO,,1.689830876595684,,
192,J222210.54+203340.7,335.54391666666663,20.561305555555556,4,3,1,56101.0,59523.11213183,4.828615403519464,9.369232393785076,BHM|boss|main,56101|59376|59376|59523,?|?|?|QSO,|||,False,False,QSO,,0.5696111407501245,,
193,J222306.32+194431.6,335.7763333333333,19.74211111111111,3,3,0,56956.0,59376.0,5.231386469446909,6.625598904859685,BHM|eboss,56956|59376|59376,?|?|?,||,False,False,?,,,,
194,J222515.86+212758.3,336.3160833333333,21.466194444444444,4,3,1,56960.0,59523.11213184,4.828615403492094,7.017418567665972,BHM|eboss|main,56960|59376|59376|59523,?|?|?|QSO,|||,False,False,QSO,,0.881876228725469,,
195,J225350.57+193842.6,343.4607083333333,19.645166666666665,12,11,1,56959.0,59896.0,3.807704060138217,8.041067761806982,BHM|eboss|main,56959|59166|59166|59195|59197|59197|59507|59826|59839|59839|59896|59896,?|QSO|QSO|?|QSO|QSO|QSO|?|?|?|?|?,|BROADLINE|BROADLINE||BROADLINE|BROADLINE||||||,False,True,?,,0.4338578,16.25418,59197.0
196,J232710.20+245645.9,351.79249999999996,24.946083333333338,3,3,0,56570.0,59188.0,5.746102417427744,7.167693360711842,BHM|boss,56570|59188|59188,?|QSO|QSO,|BROADLINE|BROADLINE,False,False,QSO,BROADLINE,0.6946113,7.823269,59188.0
197,J233650.69+004042.5,354.21120833333333,0.6784722222222221,15,15,0,55449.0,59872.0,3.8734124790293873,12.109514031485284,BHM|boss,55449|59159|59163|59164|59164|59198|59199|59200|59200|59793|59793|59820|59820|59872|59872,?|?|?|GALAXY|GALAXY|?|?|QSO|QSO|?|?|?|?|?|?,|||AGN BROADLINE|AGN BROADLINE|||AGN BROADLINE|AGN BROADLINE||||||,True,False,?,,0.1614628,27.24388,59200.0
198,J233830.25+002501.8,354.62604166666665,0.4171666666666667,13,13,0,52525.0,59872.0,3.8734124790293873,20.11498973305955,BHM|sdss,52525|52964|52993|59159|59163|59164|59164|59198|59199|59200|59200|59872|59872,?|?|?|?|?|GALAXY|GALAXY|?|?|GALAXY|GALAXY|?|?,|||||STARFORMING|STARFORMING|||STARBURST|STARBURST||,False,False,?,,0.46382115,9.51345,59200.0
199,J235042.15-010425.0,357.67562499999997,-1.073611111111111,11,10,1,55451.0,59878.0,3.8569853743065945,12.120465434633813,BHM|boss|main,55451|59165|59165|59191|59192|59192|59571|59827|59827|59878|59878,?|QSO|QSO|?|QSO|QSO|QSO|?|?|?|?,|STARBURST BROADLINE|STARBURST BROADLINE||STARBURST BROADLINE|STARBURST BROADLINE|||||,False,True,?,,0.3971207,6.235753,59192.0
200,J235214.78+005103.3,358.06158333333326,0.8509166666666667,9,9,0,56959.0,59192.0,5.735151014279216,6.113620807665982,BHM|eboss,56959|57338|57713|58081|59165|59165|59191|59192|59192,?|?|?|?|QSO|QSO|?|QSO|QSO,||||BROADLINE|BROADLINE||BROADLINE|BROADLINE,False,False,QSO,BROADLINE,0.60265995,3.747639,59192.0
201,J235439.15+005751.9,358.6631249999999,0.9644166666666666,14,13,1,51788.0,59898.0,3.8022283585639527,22.203969883641342,BHM|eboss|main|sdss,51788|52523|56959|57682|57713|59189|59190|59190|59485|59844|59844|59897|59898|59898,?|?|?|?|?|?|QSO|QSO|QSO|?|?|?|?|?,||||||STARFORMING BROADLINE|STARFORMING BROADLINE||||||,False,True,?,,0.3896565,38.69327,59190.0
202,J235720.13-005830.0,359.333875,-0.975,5,5,0,52203.0,59190.0,5.74062671585348,19.129363449691994,BHM|sdss,52203|52523|59189|59190|59190,?|?|?|QSO|QSO,|||STARBURST BROADLINE|STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.3387956,15.09243,59190.0
203,J235720.19+004012.8,359.334125,0.6702222222222222,4,4,0,55477.0,59190.0,5.74062671585348,10.165639972621491,BHM|boss,55477|59189|59190|59190,?|?|QSO|QSO,||STARBURST BROADLINE|STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.2203377,12.51728,59190.0
