name,RA,DECL,slitwidth,exptime,nexp,binspect,binspat,slitangle,airmass_max,mag,magsystem,magfilter,channel,wrange,Note,Comment
P19368,09:00:08.0,+36:46:11,SET 1.3,SNR 7,2,3,2,PA,2.0,17.73,AB,r,I,9913:9993,T1 backup,"backup; T1; z=0.517; r=17.7; line Ha at 9954 A (I); trend flat/unknown; last spectrum 10.5 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 8860-57458-184; WHY: M 1.99 (W1 light curve in the Zeltyn CL-AGN region, 6.0x enriched) + P 0.28 (W1 flux now 0.89x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 10.5 yr ago), x B 1.00 (r = 17.7) = 2.27; = priority 2.266; oct27: x1.0 for moon 92 deg = 2.266; 8 min on source + 5 overhead -> 10.458 per hour (ranking key)"
P15892,08:21:33.6,+47:02:37,SET 1.3,SNR 7,2,3,2,PA,2.0,17.76,AB,r,R,7364:7444,T1 backup,"backup; T1; z=0.128; r=17.8; line Ha at 7405 A (R); trend fading; last spectrum 25.8 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 441-51868-453; WHY: M 1.47 (W1 light curve near literature CLAGNs, kNN score 0.22) + P 0.80 (W1 flux now 0.72x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 25.8 yr ago), x B 1.00 (r = 17.8) = 2.27; = priority 2.266; oct27: x1.0 for moon 83 deg = 2.266; 8 min on source + 5 overhead -> 10.458 per hour (ranking key)"
P15902,08:21:50.7,+18:51:51,SET 1.3,SNR 7,2,3,2,PA,2.0,17.73,AB,r,R,6985:7065,T1 backup,"backup; T1; z=0.070; r=17.7; line Ha at 7025 A (R); trend flat/unknown; last spectrum 21.7 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 2082-53358-23; WHY: M 1.73 (W1 light curve near literature CLAGNs, kNN score 0.26) + P 0.52 (W1 flux now 0.81x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 21.7 yr ago), x B 1.00 (r = 17.7) = 2.25; = priority 2.249; oct27: x1.0 for moon 89 deg = 2.249; 8 min on source + 5 overhead -> 10.38 per hour (ranking key)"
P18047,08:36:39.9,+11:19:21,SET 1.3,SNR 7,2,3,2,PA,2.0,17.25,AB,r,I,8722:8802,T1 backup,"backup; T1; z=0.335; r=17.2; line Ha at 8763 A (I); trend flat/unknown; last spectrum 3.6 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 2426-53795-184; WHY: M 1.87 (W1 light curve in the Zeltyn CL-AGN region, 5.6x enriched) + P 0.37 (W1 flux now 0.86x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 3.6 yr ago), x B 1.00 (r = 17.2) = 2.24; = priority 2.241; oct27: x1.0 for moon 94 deg = 2.241; 8 min on source + 5 overhead -> 10.343 per hour (ranking key)"
P17407,08:36:58.9,+44:26:02,SET 1.3,SNR 7,2,3,2,PA,2.0,15.63,AB,r,I,8192:8272,T1 backup,"backup; T1; z=0.254; r=15.6; line Ha at 8233 A (I); trend flat/unknown; last spectrum 3.6 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 762-52232-498; WHY: M 1.73 (W1 light curve near literature CLAGNs, kNN score 0.26) + P 0.46 (W1 flux now 1.21x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 3.6 yr ago), x B 1.00 (r = 15.6) = 2.20; = priority 2.198; oct27: x1.0 for moon 86 deg = 2.198; 8 min on source + 5 overhead -> 10.145 per hour (ranking key)"
P15401,08:18:29.4,+24:08:47,SET 1.3,SNR 7,2,3,2,PA,2.0,18.26,AB,r,I,8567:8647,T1 backup,"backup; T1; z=0.311; r=18.3; line Ha at 8607 A (I); trend brightening; last spectrum 5.6 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1585-52962-157; WHY: M 1.60 (W1 light curve near literature CLAGNs, kNN score 0.24) + P 0.87 (W1 flux now 1.42x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 5.6 yr ago), x B 1.00 (r = 18.3) = 2.47; -0.3 the ZTF+W1 manifold disagrees and there is no large photometric change; = priority 2.173; oct27: x1.0 for moon 87 deg = 2.173; 8 min on source + 5 overhead -> 10.029 per hour (ranking key)"
P18154,08:59:17.6,+10:55:09,SET 1.3,SNR 7,2,3,2,PA,2.0,17.07,AB,r,I,8465:8545,T1 backup,"backup; T1; z=0.296; r=17.1; line Ha at 8505 A (I); trend flat/unknown; last spectrum 4.7 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 2575-54085-81; WHY: M 1.33 (W1 light curve near literature CLAGNs, kNN score 0.2) + P 0.83 (W1 flux in 2024 1.40x its level at the last spectrum (NEOWISE)), x S 1.0 (last spectrum 4.7 yr ago), x B 1.00 (r = 17.1) = 2.17; = priority 2.168; oct27: x1.0 for moon 100 deg = 2.168; 8 min on source + 5 overhead -> 10.006 per hour (ranking key)"
P21950,09:54:38.7,+30:08:43,SET 1.3,SNR 7,2,3,2,PA,2.0,18.49,AB,r,I,8754:8834,T1 backup,"backup; T1; z=0.340; r=18.5; line Ha at 8795 A (I); trend fading; last spectrum 8.6 yr ago; exposure model 11 min; DR16 QSO, SDSS spectrum 10448-58158-161; WHY: M 2.00 (W1 light curve in the Zeltyn CL-AGN region, 7.5x enriched) + P 0.67 (W1 faded 0.29 mag from 2014 to 2024 (NEOWISE)), x S 1.0 (last spectrum 8.6 yr ago), x B 1.00 (r = 18.5) = 2.67; = priority 2.666; oct27: x1.0 for moon 105 deg = 2.666; 11 min on source + 5 overhead -> 9.998 per hour (ranking key)"
P25741,10:41:46.8,+52:33:28,SET 1.3,SNR 7,2,3,2,PA,2.0,17.07,AB,r,I,8116:8196,T1 backup,"backup; T1; z=0.678; r=17.1; line Hb at 8157 A (I); trend flat/unknown; last spectrum 3.4 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 8173-57375-121; WHY: M 2.00 (W1 light curve in the Zeltyn CL-AGN region, 8.2x enriched) + P 0.15 (W1 flux in 2024 1.06x its level at the last spectrum (NEOWISE)), x S 1.0 (last spectrum 3.4 yr ago), x B 1.00 (r = 17.1) = 2.15; = priority 2.148; oct27: x1.0 for moon 101 deg = 2.148; 8 min on source + 5 overhead -> 9.914 per hour (ranking key)"
P15823,08:04:08.0,+39:47:28,SET 1.3,SNR 7,2,3,2,PA,2.0,18.01,AB,r,R,7261:7341,T1 backup,"backup; T1; z=0.112; r=18.0; line Ha at 7301 A (R); trend fading; last spectrum 24.9 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 545-52202-212; WHY: M 1.47 (W1 light curve near literature CLAGNs, kNN score 0.22) + P 0.98 (W1 flux now 0.67x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 24.9 yr ago), x B 1.00 (r = 18.0) = 2.44; -0.3 the ZTF+W1 manifold disagrees and there is no large photometric change; = priority 2.145; oct27: x1.0 for moon 81 deg = 2.145; 8 min on source + 5 overhead -> 9.9 per hour (ranking key)"
P20568,09:41:07.8,+17:44:36,SET 1.3,SNR 7,2,3,2,PA,2.0,17.51,AB,r,I,9518:9598,T1 backup,"backup; T1; z=0.456; r=17.5; line Ha at 9559 A (I); trend flat/unknown; last spectrum 9.5 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 9583-57809-591; also in the CLAGN region of the ZTF+W1 manifold; WHY: M 1.33 (W1 light curve near literature CLAGNs, kNN score 0.2) + P 0.31 (W1 flux in 2024 0.88x its level at the last spectrum (NEOWISE)), x S 1.0 (last spectrum 9.5 yr ago), x B 1.00 (r = 17.5) = 1.64; +0.5 the ZTF+W1 manifold agrees; = priority 2.144; oct27: x1.0 for moon 107 deg = 2.144; 8 min on source + 5 overhead -> 9.895 per hour (ranking key)"
P15579,08:11:02.5,+21:11:42,SET 1.3,SNR 7,2,3,2,PA,2.0,18.13,AB,r,R,7226:7306,T1 backup,"backup; T1; z=0.107; r=18.1; line Ha at 7266 A (R); trend fading; last spectrum 21.8 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1924-53330-160; WHY: M 1.20 (W1 light curve near literature CLAGNs, kNN score 0.18) + P 0.93 (W1 flux now 0.69x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 21.8 yr ago), x B 1.00 (r = 18.1) = 2.13; = priority 2.127; oct27: x1.0 for moon 86 deg = 2.127; 8 min on source + 5 overhead -> 9.817 per hour (ranking key)"
P21583,09:44:51.6,+56:20:38,SET 1.3,SNR 7,2,3,2,PA,2.0,18.23,AB,r,R,7431:7511,T1 backup,"backup; T1; z=0.138; r=18.2; line Ha at 7471 A (R); trend brightening; last spectrum 25.4 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 556-51991-530; WHY: M 1.60 (W1 light curve near literature CLAGNs, kNN score 0.24) + P 0.80 (W1 flux in 2024 1.38x its level at the last spectrum (NEOWISE)), x S 1.0 (last spectrum 25.4 yr ago), x B 1.00 (r = 18.2) = 2.40; -0.3 the ZTF+W1 manifold disagrees and there is no large photometric change; = priority 2.099; oct27: x1.0 for moon 92 deg = 2.099; 8 min on source + 5 overhead -> 9.688 per hour (ranking key)"
P23921,10:16:45.1,+42:10:25,SET 1.3,SNR 7,2,3,2,PA,2.0,15.74,AB,r,R,6884:6964,T1 backup,"backup; T1; z=0.055; r=15.7; line Ha at 6924 A (R); trend brightening; last spectrum 23.5 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1218-52709-54; WHY: M 1.33 (W1 light curve near literature CLAGNs, kNN score 0.2) + P 0.76 (W1 flux now 1.36x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 23.5 yr ago), x B 1.00 (r = 15.7) = 2.09; = priority 2.094; oct27: x1.0 for moon 103 deg = 2.094; 8 min on source + 5 overhead -> 9.665 per hour (ranking key)"
P15320,08:02:18.6,+30:46:23,SET 1.3,SNR 7,2,3,2,PA,2.0,17.11,AB,r,R,7025:7105,T1 backup,"backup; T1; z=0.077; r=17.1; line Ha at 7066 A (R); trend fading; last spectrum 23.7 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1061-52641-59; WHY: M 1.20 (W1 light curve near literature CLAGNs, kNN score 0.18) + P 0.88 (W1 flux now 0.70x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 23.7 yr ago), x B 1.00 (r = 17.1) = 2.08; = priority 2.078; oct27: x1.0 for moon 82 deg = 2.078; 8 min on source + 5 overhead -> 9.591 per hour (ranking key)"
P5635,21:55:01.7,-08:10:47,SET 1.3,SNR 7,2,3,2,PA,2.0,18.47,AB,r,I,8277:8357,T1 backup,"backup; T1; z=0.267; r=18.5; line Ha at 8318 A (I); trend brightening; last spectrum 24.9 yr ago; exposure model 10 min; DR16 QSO, SDSS spectrum 716-52203-224; WHY: M 1.47 (W1 light curve near literature CLAGNs, kNN score 0.22) + P 0.92 (W1 flux now 1.45x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 24.9 yr ago), x B 1.00 (r = 18.5) = 2.38; = priority 2.383; oct27: x1.0 for moon 66 deg = 2.383; 10 min on source + 5 overhead -> 9.532 per hour (ranking key)"
P16307,08:06:07.2,+50:03:37,SET 1.3,SNR 7,2,3,2,PA,2.0,18.43,AB,r,I,8635:8715,T1 backup,"backup; T1; z=0.322; r=18.4; line Ha at 8675 A (I); trend flat/unknown; last spectrum 22.4 yr ago; exposure model 10 min; DR16 QSO, SDSS spectrum 1780-53090-125; WHY: M 1.99 (W1 light curve in the Zeltyn CL-AGN region, 6.0x enriched) + P 0.38 (W1 flux now 0.86x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 22.4 yr ago), x B 1.00 (r = 18.4) = 2.37; = priority 2.368; oct27: x1.0 for moon 80 deg = 2.368; 10 min on source + 5 overhead -> 9.472 per hour (ranking key)"
P24691,10:48:40.5,+54:13:02,SET 1.3,SNR 7,2,3,2,PA,2.0,17.95,AB,r,R,7207:7287,T1 backup,"backup; T1; z=0.104; r=18.0; line Ha at 7247 A (R); trend flat/unknown; last spectrum 24.4 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 906-52368-14; W1 NEIGHBOUR BLEND: ~28% of the WISE flux from a neighbour within 8""; WHY: M 2.00 (W1 light curve near literature CLAGNs, kNN score 0.36) + P 0.82 (W1 flux in 2024 1.40x its level at the last spectrum (NEOWISE)), x S 1.0 (last spectrum 24.4 yr ago), x B 1.00 (r = 18.0) = 2.82; x0.72 W1 neighbour blend, change not confirmed by ZTF or spectra; = priority 2.035; oct27: x1.0 for moon 101 deg = 2.035; 8 min on source + 5 overhead -> 9.392 per hour (ranking key)"
P22546,10:23:22.3,+36:39:12,SET 1.3,SNR 7,2,3,2,PA,2.0,18.33,AB,r,I,10107:10187,T1 backup,"backup; T1; z=0.546; r=18.3; line Ha at 10148 A (I); trend brightening; last spectrum 21.5 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1957-53415-443; WHY: M 1.07 (W1 light curve near literature CLAGNs, kNN score 0.16) + P 0.95 (W1 flux now 1.47x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 21.5 yr ago), x B 1.00 (r = 18.3) = 2.02; = priority 2.019; oct27: x1.0 for moon 107 deg = 2.019; 8 min on source + 5 overhead -> 9.318 per hour (ranking key)"
P18130,08:42:03.7,+40:18:31,SET 1.3,SNR 7,2,3,2,PA,2.0,16.67,AB,r,R,7518:7598,T1 backup,"backup; T1; z=0.152; r=16.7; line Ha at 7558 A (R); trend fading; last spectrum 3.5 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 829-52296-275; WHY: M 1.47 (W1 light curve near literature CLAGNs, kNN score 0.22) + P 0.85 (W1 flux now 0.71x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 3.5 yr ago), x B 1.00 (r = 16.7) = 2.31; -0.3 the ZTF+W1 manifold disagrees and there is no large photometric change; = priority 2.012; oct27: x1.0 for moon 88 deg = 2.012; 8 min on source + 5 overhead -> 9.286 per hour (ranking key)"
P5061,21:18:43.2,-06:36:18,SET 1.3,SNR 7,2,3,2,PA,2.0,18.0,AB,r,I,8676:8756,T1 backup,"backup; T1; z=0.328; r=18.0; line Ha at 8716 A (I); trend fading; last spectrum 25.0 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 639-52146-467; WHY: M 1.20 (W1 light curve near literature CLAGNs, kNN score 0.18) + P 0.77 (W1 flux now 0.73x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 25.0 yr ago), x B 1.00 (r = 18.0) = 1.97; = priority 1.974; oct27: x1.0 for moon 75 deg = 1.974; 8 min on source + 5 overhead -> 9.111 per hour (ranking key)"
P16145,08:04:56.5,+37:05:57,SET 1.3,SNR 7,2,3,2,PA,2.0,18.56,AB,r,I,9578:9658,T1 backup,"backup; T1; z=0.466; r=18.6; line Ha at 9618 A (I); trend flat/unknown; last spectrum 4.8 yr ago; exposure model 12 min; DR16 QSO, SDSS spectrum 758-52253-196; also in the CLAGN region of the ZTF+W1 manifold; WHY: M 2.00 (W1 light curve in the Zeltyn CL-AGN region, 6.3x enriched) + P 0.59 (W1 flux now 0.79x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 4.8 yr ago), x B 0.80 (r = 18.6) = 2.07; +0.5 the ZTF+W1 manifold agrees; = priority 2.573; oct27: x1.0 for moon 82 deg = 2.573; 12 min on source + 5 overhead -> 9.081 per hour (ranking key)"
P20523,09:37:59.6,+45:38:02,SET 1.3,SNR 7,2,3,2,PA,2.0,18.3,AB,r,I,9336:9416,T1 backup,"backup; T1; z=0.429; r=18.3; line Ha at 9376 A (I); trend flat/unknown; last spectrum 3.5 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1202-52672-330; WHY: M 1.74 (W1 light curve in the Zeltyn CL-AGN region, 5.2x enriched) + P 0.52 (W1 flux in 2024 0.81x its level at the last spectrum (NEOWISE)), x S 1.0 (last spectrum 3.5 yr ago), x B 1.00 (r = 18.3) = 2.26; -0.3 the ZTF+W1 manifold disagrees and there is no large photometric change; = priority 1.96; oct27: x1.0 for moon 96 deg = 1.96; 8 min on source + 5 overhead -> 9.046 per hour (ranking key)"
P18180,08:55:58.2,+32:32:49,SET 1.3,SNR 7,2,3,2,PA,2.0,18.48,AB,r,I,8033:8113,T1 backup,"backup; T1; z=0.230; r=18.5; line Ha at 8074 A (I); trend flat/unknown; last spectrum 22.8 yr ago; exposure model 11 min; DR16 QSO, SDSS spectrum 1271-52974-496; extended host in the WISE beam (unWISE own-flux fraction 79%); WHY: M 1.73 (W1 light curve near literature CLAGNs, kNN score 0.26) + P 0.66 (W1 flux in 2024 1.31x its level at the last spectrum (NEOWISE)), x S 1.0 (last spectrum 22.8 yr ago), x B 1.00 (r = 18.5) = 2.40; = priority 2.395; oct27: x1.0 for moon 93 deg = 2.395; 11 min on source + 5 overhead -> 8.981 per hour (ranking key)"
P5450,21:56:05.6,+26:58:16,SET 1.3,SNR 7,2,3,2,PA,2.0,17.82,AB,r,I,9105:9185,T1 backup,"backup; T1; z=0.394; r=17.8; line Ha at 9146 A (I); trend flat/unknown; last spectrum 4.7 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 7645-57573-421; also in the CLAGN region of the ZTF+W1 manifold; WHY: M 1.33 (W1 light curve near literature CLAGNs, kNN score 0.2) + P 0.11 (W1 flux now 1.04x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 4.7 yr ago), x B 1.00 (r = 17.8) = 1.44; +0.5 the ZTF+W1 manifold agrees; = priority 1.939; oct27: x1.0 for moon 60 deg = 1.939; 8 min on source + 5 overhead -> 8.949 per hour (ranking key)"
P25552,10:50:44.0,+50:03:29,SET 1.3,SNR 7,2,3,2,PA,2.0,17.84,AB,r,I,7861:7941,T1 backup,"backup; T1; z=0.625; r=17.8; line Hb at 7901 A (I); trend fading; last spectrum 13.4 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 6702-56381-74; WHY: M 1.24 (W1 light curve in the Zeltyn CL-AGN region, 3.7x enriched) + P 0.69 (W1 faded 0.31 mag from 2014 to 2024 (NEOWISE)), x S 1.0 (last spectrum 13.4 yr ago), x B 1.00 (r = 17.8) = 1.94; = priority 1.937; oct27: x1.0 for moon 104 deg = 1.937; 8 min on source + 5 overhead -> 8.94 per hour (ranking key)"
P5125,21:12:34.9,-00:59:27,SET 1.3,SNR 7,2,3,2,PA,2.0,17.48,AB,r,I,8065:8145,T1 backup,"backup; T1; z=0.235; r=17.5; line Ha at 8106 A (I); trend brightening; last spectrum 5.2 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 9139-58038-319; WHY: M 1.20 (W1 light curve near literature CLAGNs, kNN score 0.18) + P 0.69 (W1 flux now 1.32x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 5.2 yr ago), x B 1.00 (r = 17.5) = 1.89; = priority 1.888; oct27: x1.0 for moon 75 deg = 1.888; 8 min on source + 5 overhead -> 8.714 per hour (ranking key)"
P18879,09:20:02.7,+15:49:53,SET 1.3,SNR 7,2,3,2,PA,2.0,18.39,AB,r,I,9040:9120,T1 backup,"backup; T1; z=0.384; r=18.4; line Ha at 9081 A (I); trend flat/unknown; last spectrum 4.7 yr ago; exposure model 9 min; DR16 QSO, SDSS spectrum 9581-57783-581; WHY: M 1.47 (W1 light curve near literature CLAGNs, kNN score 0.22) + P 0.56 (W1 flux in 2024 1.25x its level at the last spectrum (NEOWISE)), x S 1.0 (last spectrum 4.7 yr ago), x B 1.00 (r = 18.4) = 2.02; = priority 2.024; oct27: x1.0 for moon 103 deg = 2.024; 9 min on source + 5 overhead -> 8.674 per hour (ranking key)"
P25401,10:54:21.7,+58:23:45,SET 1.3,SNR 7,2,3,2,PA,2.0,18.41,AB,r,I,7864:7944,T1 backup,"backup; T1; z=0.204; r=18.4; line Ha at 7904 A (I); trend brightening; last spectrum 24.3 yr ago; exposure model 9 min; DR16 QSO, SDSS spectrum 949-52427-485; WHY: M 1.33 (W1 light curve near literature CLAGNs, kNN score 0.2) + P 0.97 (W1 flux now 1.48x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 24.3 yr ago), x B 1.00 (r = 18.4) = 2.31; -0.3 the ZTF+W1 manifold disagrees and there is no large photometric change; = priority 2.008; oct27: x1.0 for moon 98 deg = 2.008; 9 min on source + 5 overhead -> 8.606 per hour (ranking key)"
P22617,10:23:50.6,+41:10:21,SET 1.3,SNR 7,2,3,2,PA,2.0,17.12,AB,r,R,7290:7370,T1 backup,"backup; T1; z=0.117; r=17.1; line Ha at 7330 A (R); trend flat/unknown; last spectrum 22.7 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1359-53002-200; WHY: M 1.33 (W1 light curve near literature CLAGNs, kNN score 0.2) + P 0.52 (W1 flux now 1.24x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 22.7 yr ago), x B 1.00 (r = 17.1) = 1.86; = priority 1.856; oct27: x1.0 for moon 105 deg = 1.856; 8 min on source + 5 overhead -> 8.566 per hour (ranking key)"
P15444,08:20:33.3,+04:00:36,SET 1.3,SNR 7,2,3,2,PA,2.0,18.55,AB,r,I,8990:9070,T1 backup,"backup; T1; z=0.376; r=18.6; line Ha at 9031 A (I); trend brightening; last spectrum 4.6 yr ago; exposure model 12 min; DR16 QSO, SDSS spectrum 1185-52642-315; also in the CLAGN region of the ZTF+W1 manifold; WHY: M 1.33 (W1 light curve near literature CLAGNs, kNN score 0.2) + P 1.05 (W1 brightened 0.46 mag from 2014 to 2024 (NEOWISE)), x S 1.0 (last spectrum 4.6 yr ago), x B 0.80 (r = 18.6) = 1.91; +0.5 the ZTF+W1 manifold agrees; = priority 2.409; oct27: x1.0 for moon 92 deg = 2.409; 12 min on source + 5 overhead -> 8.502 per hour (ranking key)"
P21833,09:53:41.6,+29:31:50,SET 1.3,SNR 7,2,3,2,PA,2.0,18.3,AB,r,I,8167:8247,T1 backup,"backup; T1; z=0.251; r=18.3; line Ha at 8207 A (I); trend brightening; last spectrum 8.6 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 10447-58143-309; WHY: M 1.87 (W1 light curve near literature CLAGNs, kNN score 0.28) + P 0.27 (W1 flux now 0.90x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 8.6 yr ago), x B 1.00 (r = 18.3) = 2.14; -0.3 the ZTF+W1 manifold disagrees and there is no large photometric change; = priority 1.84; oct27: x1.0 for moon 105 deg = 1.84; 8 min on source + 5 overhead -> 8.492 per hour (ranking key)"
P15714,08:15:42.5,+06:35:23,SET 1.3,SNR 7,2,3,2,PA,2.0,17.89,AB,r,I,8115:8195,T1 backup,"backup; T1; z=0.243; r=17.9; line Ha at 8156 A (I); trend brightening; last spectrum 4.7 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1295-52934-580; WHY: M 1.20 (W1 light curve near literature CLAGNs, kNN score 0.18) + P 0.94 (W1 flux now 1.46x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 4.7 yr ago), x B 1.00 (r = 17.9) = 2.14; -0.3 the ZTF+W1 manifold disagrees and there is no large photometric change; = priority 1.839; oct27: x1.0 for moon 90 deg = 1.839; 8 min on source + 5 overhead -> 8.488 per hour (ranking key)"
P25072,10:40:09.3,+56:03:43,SET 1.3,SNR 7,2,3,2,PA,2.0,18.1,AB,r,I,9092:9172,T1 backup,"backup; T1; z=0.392; r=18.1; line Ha at 9133 A (I); trend flat/unknown; last spectrum 4.5 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 906-52368-378; WHY: M 1.87 (W1 light curve in the Zeltyn CL-AGN region, 5.6x enriched) + P 0.27 (W1 faded 0.12 mag from 2014 to 2024 (NEOWISE)), x S 1.0 (last spectrum 4.5 yr ago), x B 1.00 (r = 18.1) = 2.14; -0.3 the ZTF+W1 manifold disagrees and there is no large photometric change; = priority 1.838; oct27: x1.0 for moon 98 deg = 1.838; 8 min on source + 5 overhead -> 8.483 per hour (ranking key)"
P20522,09:37:14.3,+42:54:05,SET 1.3,SNR 7,2,3,2,PA,2.0,18.11,AB,r,I,8386:8466,T1 backup,"backup; T1; z=0.734; r=18.1; line Hb at 8427 A (I); trend fading; last spectrum 3.4 yr ago; exposure model 14 min; DR16 QSO, SDSS spectrum 940-52670-369; WHY: M 2.00 (W1 light curve in the Zeltyn CL-AGN region, 6.7x enriched) + P 0.68 (W1 flux now 0.76x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 3.4 yr ago), x B 1.00 (r = 18.1) = 2.68; = priority 2.684; oct27: x1.0 for moon 97 deg = 2.684; 14 min on source + 5 overhead -> 8.476 per hour (ranking key)"
P16446,08:14:22.1,+51:48:39,SET 1.3,SNR 7,2,3,2,PA,2.0,17.49,AB,r,I,8997:9077,T1 backup,"backup; T1; z=0.377; r=17.5; line Ha at 9037 A (I); trend fading; last spectrum 11.8 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 7309-56991-588; WHY: M 1.07 (W1 light curve near literature CLAGNs, kNN score 0.16) + P 0.76 (W1 flux now 0.74x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 11.8 yr ago), x B 1.00 (r = 17.5) = 1.83; = priority 1.825; oct27: x1.0 for moon 81 deg = 1.825; 8 min on source + 5 overhead -> 8.423 per hour (ranking key)"
P25744,10:58:16.2,+54:43:10,SET 1.3,SNR 7,2,3,2,PA,2.0,18.64,AB,r,R,7356:7436,T1 backup,"backup; T1; z=0.127; r=18.6; line Ha at 7396 A (R); trend fading; last spectrum 4.5 yr ago; exposure model 14 min; DR16 QSO, SDSS spectrum 907-52373-57; WHY: M 2.00 (W1 light curve near literature CLAGNs, kNN score 0.38) + P 1.32 (W1 flux in 2024 0.58x its level at the last spectrum (NEOWISE)), x S 1.0 (last spectrum 4.5 yr ago), x B 0.80 (r = 18.6) = 2.66; = priority 2.659; oct27: x1.0 for moon 101 deg = 2.659; 14 min on source + 5 overhead -> 8.397 per hour (ranking key)"
P24541,10:47:05.2,+54:44:06,SET 1.3,SNR 7,2,3,2,PA,2.0,18.31,AB,r,I,7932:8012,T1 backup,"backup; T1; z=0.215; r=18.3; line Ha at 7973 A (I); trend flat/unknown; last spectrum 10.6 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 8179-57429-46; WHY: M 1.20 (W1 light curve near literature CLAGNs, kNN score 0.18) + P 0.58 (W1 flux now 0.79x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 10.6 yr ago), x B 1.00 (r = 18.3) = 1.78; = priority 1.782; oct27: x1.0 for moon 100 deg = 1.782; 8 min on source + 5 overhead -> 8.225 per hour (ranking key)"
P20337,09:25:54.4,+45:35:44,SET 1.3,SNR 7,2,3,2,PA,2.0,17.01,AB,r,I,8686:8766,T1 backup,"backup; T1; z=0.330; r=17.0; line Ha at 8726 A (I); trend mixed (IR vs optical); last spectrum 3.5 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 7315-56685-219; WHY: M 1.33 (W1 light curve near literature CLAGNs, kNN score 0.2) + P 0.75 (W1 flux now 1.35x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 3.5 yr ago), x B 1.00 (r = 17.0) = 2.08; -0.3 the ZTF+W1 manifold disagrees and there is no large photometric change; = priority 1.779; oct27: x1.0 for moon 94 deg = 1.779; 8 min on source + 5 overhead -> 8.211 per hour (ranking key)"
